%  columns="iteration, evaluation, void, void, void, xmean" (startseed=214150, 2022/11/29 1:49:29.50)
20 361 0 0 0 2.224547e+03 1.173096e+00 2.281394e+01 2.134069e+01 5.905684e+01 2.732295e+00 5.557548e+00 3.194211e+01 7.795201e-01 9.448677e-01 4.195453e+00 7.048937e-01 1.107278e+00 1.388343e+00 1.421552e+01 1.366334e+01 8.040619e+00 3.333704e+00 1.072683e+02 1.639006e+00 7.834820e+00 1.057621e+02 1.486291e+02 6.764430e+01 3.609036e+00 2.997280e+01 1.757003e+01 1.024135e+03 1.042354e+02 2.593429e+02 6.932966e+02 1.577936e+02 9.981243e+02 
21 379 0 0 0 2.224466e+03 1.391375e+00 2.258864e+01 2.136004e+01 5.911464e+01 2.710147e+00 5.542258e+00 3.198241e+01 9.353157e-01 1.039223e+00 3.964882e+00 6.244537e-01 1.390898e+00 1.712976e+00 1.421641e+01 1.335562e+01 8.098725e+00 3.147937e+00 1.069414e+02 1.459778e+00 7.494103e+00 1.057774e+02 1.483898e+02 6.818705e+01 3.406353e+00 3.015652e+01 1.778416e+01 1.023740e+03 1.039417e+02 2.595791e+02 6.930170e+02 1.575895e+02 9.981942e+02 
22 397 0 0 0 2.224462e+03 1.360570e+00 2.259772e+01 2.112746e+01 5.924170e+01 2.595857e+00 5.460602e+00 3.187041e+01 8.391506e-01 1.284779e+00 4.086945e+00 5.487471e-01 1.413078e+00 1.594767e+00 1.409747e+01 1.321525e+01 8.095156e+00 3.226344e+00 1.068650e+02 1.392246e+00 7.564583e+00 1.057859e+02 1.483348e+02 6.833083e+01 3.273836e+00 3.019606e+01 1.792178e+01 1.023920e+03 1.042366e+02 2.593067e+02 6.930239e+02 1.575466e+02 9.981318e+02 
23 415 0 0 0 2.224690e+03 1.517524e+00 2.270361e+01 2.079554e+01 5.950836e+01 2.492256e+00 5.517561e+00 3.174037e+01 8.688901e-01 1.148256e+00 4.079994e+00 6.284089e-01 1.191298e+00 1.373715e+00 1.418368e+01 1.340536e+01 8.161078e+00 3.232774e+00 1.064457e+02 1.351417e+00 7.124214e+00 1.059021e+02 1.486822e+02 6.823603e+01 3.525291e+00 2.990825e+01 1.772544e+01 1.024395e+03 1.045370e+02 2.596275e+02 6.934176e+02 1.575115e+02 9.979922e+02 
24 433 0 0 0 2.224661e+03 1.554820e+00 2.401921e+01 2.058841e+01 5.965882e+01 2.164339e+00 5.453659e+00 3.162503e+01 8.619465e-01 1.094793e+00 4.512864e+00 6.872625e-01 9.451900e-01 1.156376e+00 1.389421e+01 1.333424e+01 8.211689e+00 3.621432e+00 1.063904e+02 1.322477e+00 7.359575e+00 1.059790e+02 1.487398e+02 6.834555e+01 3.558330e+00 2.931569e+01 1.752896e+01 1.024767e+03 1.042019e+02 2.598782e+02 6.934863e+02 1.575605e+02 9.980356e+02 
25 451 0 0 0 2.224753e+03 1.403021e+00 2.380956e+01 2.092854e+01 5.946616e+01 2.519173e+00 5.723305e+00 3.199977e+01 7.550987e-01 1.222718e+00 4.672177e+00 5.336601e-01 1.074356e+00 1.333580e+00 1.387887e+01 1.328705e+01 8.326522e+00 3.279592e+00 1.062833e+02 1.332352e+00 7.345984e+00 1.060959e+02 1.489514e+02 6.819731e+01 3.720288e+00 2.948198e+01 1.756555e+01 1.024141e+03 1.044056e+02 2.597403e+02 6.937179e+02 1.573647e+02 9.981487e+02 
26 469 0 0 0 2.224566e+03 1.356153e+00 2.393762e+01 2.066661e+01 5.954169e+01 2.558569e+00 5.231992e+00 3.170565e+01 4.014099e-01 1.063322e+00 4.833654e+00 5.012184e-01 6.390381e-01 1.644666e+00 1.387866e+01 1.333751e+01 8.219857e+00 3.162864e+00 1.063678e+02 1.212143e+00 7.394460e+00 1.062326e+02 1.488919e+02 6.822621e+01 3.862288e+00 2.957254e+01 1.751138e+01 1.024643e+03 1.049742e+02 2.604118e+02 6.933346e+02 1.573366e+02 9.980971e+02 
27 487 0 0 0 2.224342e+03 1.476820e+00 2.434257e+01 2.067203e+01 5.927617e+01 2.303217e+00 5.263157e+00 3.172017e+01 4.292435e-01 1.171395e+00 4.707761e+00 6.599251e-01 8.601898e-01 1.338244e+00 1.390206e+01 1.355441e+01 8.350425e+00 3.879529e+00 1.064767e+02 1.176484e+00 7.423004e+00 1.062421e+02 1.490381e+02 6.849024e+01 3.490063e+00 2.954022e+01 1.777593e+01 1.024244e+03 1.050604e+02 2.598895e+02 6.933005e+02 1.573279e+02 9.979534e+02 
28 505 0 0 0 2.224577e+03 1.417491e+00 2.470902e+01 2.072243e+01 5.913726e+01 2.200451e+00 5.379704e+00 3.130746e+01 4.125329e-01 9.747951e-01 4.365201e+00 5.981597e-01 7.704293e-01 1.679821e+00 1.398965e+01 1.374115e+01 8.257947e+00 3.377320e+00 1.065341e+02 1.629322e+00 7.608955e+00 1.063188e+02 1.489417e+02 6.871063e+01 3.371793e+00 2.935175e+01 1.800058e+01 1.024549e+03 1.048136e+02 2.595586e+02 6.935698e+02 1.576500e+02 9.981015e+02 
29 523 0 0 0 2.224600e+03 1.429599e+00 2.421664e+01 2.090506e+01 5.884183e+01 2.146387e+00 5.544486e+00 3.148723e+01 5.059435e-01 1.068512e+00 4.289012e+00 4.992163e-01 9.164361e-01 1.829635e+00 1.398137e+01 1.384321e+01 8.364839e+00 3.455124e+00 1.064531e+02 1.480486e+00 7.092409e+00 1.062114e+02 1.490450e+02 6.847250e+01 3.349727e+00 2.961209e+01 1.770990e+01 1.024710e+03 1.046494e+02 2.596428e+02 6.937785e+02 1.575338e+02 9.980147e+02 
30 541 0 0 0 2.224419e+03 1.273643e+00 2.375387e+01 2.132389e+01 5.894989e+01 2.320851e+00 5.449603e+00 3.149595e+01 5.266106e-01 9.017508e-01 4.402911e+00 1.732662e-01 9.071282e-01 1.802358e+00 1.402995e+01 1.397576e+01 8.200924e+00 3.511341e+00 1.069968e+02 1.650180e+00 7.258864e+00 1.061092e+02 1.489328e+02 6.841983e+01 3.272537e+00 2.975974e+01 1.776839e+01 1.024980e+03 1.047035e+02 2.596259e+02 6.938204e+02 1.575101e+02 9.980095e+02 
31 559 0 0 0 2.224373e+03 1.181653e+00 2.378518e+01 2.141434e+01 5.907449e+01 2.367693e+00 5.359246e+00 3.174405e+01 4.324005e-01 7.539457e-01 4.662989e+00 3.155943e-01 9.055715e-01 1.916845e+00 1.416236e+01 1.375008e+01 8.249682e+00 3.319796e+00 1.068249e+02 1.731986e+00 7.080251e+00 1.061749e+02 1.491178e+02 6.849273e+01 3.242163e+00 2.967124e+01 1.780971e+01 1.025010e+03 1.047976e+02 2.596641e+02 6.939907e+02 1.576388e+02 9.980753e+02 
32 577 0 0 0 2.224383e+03 1.141366e+00 2.353457e+01 2.143337e+01 5.927344e+01 2.645968e+00 5.491186e+00 3.190073e+01 4.004162e-01 9.612996e-01 4.835877e+00 3.730004e-01 9.996383e-01 1.964694e+00 1.399887e+01 1.368089e+01 8.154420e+00 3.379253e+00 1.067806e+02 1.611791e+00 7.212176e+00 1.061076e+02 1.490095e+02 6.876948e+01 3.371011e+00 2.968525e+01 1.760590e+01 1.024717e+03 1.048438e+02 2.595312e+02 6.939556e+02 1.577762e+02 9.980039e+02 
33 595 0 0 0 2.224339e+03 1.150296e+00 2.351489e+01 2.143167e+01 5.943602e+01 2.767564e+00 5.491608e+00 3.176546e+01 5.758866e-01 9.566293e-01 4.669436e+00 1.569077e-01 1.138997e+00 2.052134e+00 1.401743e+01 1.336910e+01 8.216796e+00 3.437958e+00 1.066874e+02 1.506602e+00 7.137647e+00 1.063220e+02 1.489333e+02 6.914714e+01 3.334357e+00 2.959736e+01 1.767788e+01 1.025026e+03 1.049891e+02 2.593490e+02 6.938124e+02 1.580102e+02 9.980143e+02 
34 613 0 0 0 2.224468e+03 1.169197e+00 2.344875e+01 2.161185e+01 5.948403e+01 2.785416e+00 5.533325e+00 3.180283e+01 6.962254e-01 1.009934e+00 4.848013e+00 1.772659e-01 1.212852e+00 2.020021e+00 1.410312e+01 1.330444e+01 8.122559e+00 3.487967e+00 1.066582e+02 1.427619e+00 7.198948e+00 1.061518e+02 1.488768e+02 6.889124e+01 3.516697e+00 2.965063e+01 1.772811e+01 1.025140e+03 1.049808e+02 2.592282e+02 6.936235e+02 1.580319e+02 9.981660e+02 
35 631 0 0 0 2.224377e+03 1.189687e+00 2.332614e+01 2.166623e+01 5.981714e+01 2.739842e+00 5.771933e+00 3.165409e+01 7.118157e-01 9.902146e-01 4.738019e+00 3.115289e-01 1.064363e+00 1.920339e+00 1.400028e+01 1.322601e+01 8.091617e+00 3.559679e+00 1.066316e+02 1.484697e+00 7.153695e+00 1.061519e+02 1.488779e+02 6.906037e+01 3.380767e+00 2.970305e+01 1.783298e+01 1.024695e+03 1.050157e+02 2.591569e+02 6.936938e+02 1.580634e+02 9.981521e+02 
36 649 0 0 0 2.224193e+03 1.163906e+00 2.345837e+01 2.187614e+01 5.978266e+01 2.731761e+00 5.814275e+00 3.154000e+01 7.236169e-01 1.140565e+00 4.829252e+00 3.698431e-01 1.026976e+00 1.763513e+00 1.404636e+01 1.324836e+01 8.132837e+00 3.587118e+00 1.064447e+02 1.552719e+00 6.936162e+00 1.062946e+02 1.488668e+02 6.892990e+01 3.368328e+00 2.975552e+01 1.798780e+01 1.024906e+03 1.046703e+02 2.590980e+02 6.935744e+02 1.581499e+02 9.982896e+02 
37 667 0 0 0 2.224092e+03 1.158998e+00 2.360555e+01 2.167561e+01 5.966404e+01 3.035192e+00 5.818070e+00 3.148429e+01 6.839280e-01 1.199218e+00 4.880767e+00 3.319958e-01 1.088967e+00 1.742525e+00 1.400842e+01 1.328219e+01 8.195945e+00 3.460566e+00 1.066270e+02 1.508168e+00 7.116896e+00 1.063548e+02 1.488414e+02 6.919488e+01 3.349610e+00 2.989589e+01 1.799454e+01 1.025030e+03 1.046910e+02 2.590495e+02 6.936318e+02 1.581672e+02 9.982995e+02 
38 685 0 0 0 2.224159e+03 1.128310e+00 2.373689e+01 2.165783e+01 5.981840e+01 3.225713e+00 5.660983e+00 3.162477e+01 7.700625e-01 1.222661e+00 4.875823e+00 3.214248e-01 1.197620e+00 1.544998e+00 1.416325e+01 1.323651e+01 8.259481e+00 3.343982e+00 1.064910e+02 1.602693e+00 7.185577e+00 1.066283e+02 1.486682e+02 6.907813e+01 3.236944e+00 2.957474e+01 1.784354e+01 1.025087e+03 1.048737e+02 2.589191e+02 6.935771e+02 1.582702e+02 9.982632e+02 
39 703 0 0 0 2.224193e+03 1.105332e+00 2.390909e+01 2.196622e+01 5.981291e+01 3.256546e+00 5.757897e+00 3.152722e+01 7.241042e-01 1.256297e+00 4.680419e+00 2.571335e-01 1.186632e+00 1.492031e+00 1.419146e+01 1.324659e+01 8.200196e+00 3.283719e+00 1.063636e+02 1.702749e+00 7.104345e+00 1.068500e+02 1.487085e+02 6.919504e+01 3.299889e+00 2.958628e+01 1.802607e+01 1.025163e+03 1.048899e+02 2.589992e+02 6.934565e+02 1.582956e+02 9.982265e+02 
40 721 0 0 0 2.224205e+03 1.150574e+00 2.383186e+01 2.198056e+01 5.979078e+01 2.986402e+00 5.720630e+00 3.153413e+01 8.249905e-01 1.344186e+00 4.776989e+00 4.383334e-01 1.164586e+00 1.688938e+00 1.416043e+01 1.322851e+01 8.174861e+00 3.063980e+00 1.063744e+02 1.683621e+00 7.350885e+00 1.069914e+02 1.487352e+02 6.873088e+01 3.329243e+00 2.959533e+01 1.813108e+01 1.024979e+03 1.049767e+02 2.592703e+02 6.934113e+02 1.581525e+02 9.981773e+02 
41 739 0 0 0 2.224136e+03 1.111102e+00 2.398811e+01 2.180706e+01 5.977022e+01 3.043836e+00 5.632756e+00 3.166971e+01 7.770987e-01 1.155776e+00 4.607190e+00 4.590922e-01 1.084388e+00 1.643718e+00 1.418257e+01 1.328208e+01 8.274245e+00 3.050052e+00 1.063084e+02 1.672643e+00 7.307960e+00 1.067332e+02 1.487535e+02 6.904295e+01 3.278427e+00 2.973772e+01 1.798699e+01 1.024867e+03 1.052654e+02 2.590949e+02 6.935320e+02 1.581832e+02 9.981863e+02 
42 757 0 0 0 2.224166e+03 1.097994e+00 2.403554e+01 2.192172e+01 5.970731e+01 2.966226e+00 5.556616e+00 3.149695e+01 6.436707e-01 1.055600e+00 4.560663e+00 4.451683e-01 1.080582e+00 1.521811e+00 1.422825e+01 1.340251e+01 8.271348e+00 3.076548e+00 1.063733e+02 1.702027e+00 7.448984e+00 1.069817e+02 1.487649e+02 6.897855e+01 3.193279e+00 2.958408e+01 1.785967e+01 1.024762e+03 1.054395e+02 2.588907e+02 6.935713e+02 1.582150e+02 9.982282e+02 
43 775 0 0 0 2.224247e+03 1.105271e+00 2.409373e+01 2.208651e+01 5.982099e+01 2.826851e+00 5.576133e+00 3.151834e+01 6.045448e-01 1.016606e+00 4.559964e+00 4.420322e-01 1.186292e+00 1.548133e+00 1.414786e+01 1.329383e+01 8.420466e+00 2.938205e+00 1.065894e+02 1.934155e+00 7.414246e+00 1.069130e+02 1.488322e+02 6.910151e+01 3.272414e+00 2.956426e+01 1.770222e+01 1.024960e+03 1.054224e+02 2.590094e+02 6.935488e+02 1.582821e+02 9.982026e+02 
44 793 0 0 0 2.224230e+03 1.058261e+00 2.434103e+01 2.202051e+01 5.990907e+01 3.138975e+00 5.553930e+00 3.154020e+01 5.952089e-01 9.737728e-01 4.528502e+00 4.849043e-01 1.236168e+00 1.360527e+00 1.424089e+01 1.327861e+01 8.456250e+00 3.223584e+00 1.066432e+02 1.899373e+00 7.364266e+00 1.068005e+02 1.489809e+02 6.909499e+01 3.109823e+00 2.949093e+01 1.756509e+01 1.024815e+03 1.054489e+02 2.588976e+02 6.934865e+02 1.580627e+02 9.982309e+02 
45 811 0 0 0 2.224201e+03 1.038063e+00 2.434708e+01 2.217813e+01 5.983410e+01 3.104820e+00 5.439515e+00 3.161655e+01 5.573620e-01 1.003218e+00 4.301714e+00 4.942428e-01 1.219105e+00 1.372070e+00 1.425703e+01 1.317832e+01 8.448800e+00 3.078470e+00 1.067458e+02 2.059949e+00 7.381078e+00 1.069390e+02 1.490682e+02 6.887139e+01 3.130246e+00 2.949207e+01 1.770015e+01 1.024659e+03 1.055928e+02 2.589657e+02 6.934405e+02 1.580672e+02 9.983226e+02 
46 829 0 0 0 2.224277e+03 1.027726e+00 2.427246e+01 2.230069e+01 5.988874e+01 3.163309e+00 5.398568e+00 3.159988e+01 6.497725e-01 1.096299e+00 4.161472e+00 4.616590e-01 1.131132e+00 1.292025e+00 1.436286e+01 1.324307e+01 8.457065e+00 2.957882e+00 1.067672e+02 2.115601e+00 7.473437e+00 1.069486e+02 1.489877e+02 6.897863e+01 3.185738e+00 2.951255e+01 1.774699e+01 1.024594e+03 1.054490e+02 2.592017e+02 6.935913e+02 1.577506e+02 9.982784e+02 
47 847 0 0 0 2.224183e+03 1.039207e+00 2.439120e+01 2.232161e+01 5.979311e+01 3.087327e+00 5.314253e+00 3.161600e+01 5.870776e-01 1.042590e+00 4.026488e+00 5.112875e-01 1.023760e+00 1.102443e+00 1.431361e+01 1.335259e+01 8.388055e+00 2.805253e+00 1.068354e+02 2.114806e+00 7.457126e+00 1.069589e+02 1.489431e+02 6.903714e+01 3.213330e+00 2.958939e+01 1.808394e+01 1.024483e+03 1.055887e+02 2.593603e+02 6.935277e+02 1.576458e+02 9.982731e+02 
48 865 0 0 0 2.224033e+03 1.046790e+00 2.441015e+01 2.224748e+01 5.991634e+01 2.994114e+00 5.299176e+00 3.164798e+01 6.084963e-01 1.147312e+00 3.870585e+00 5.268849e-01 9.317208e-01 1.135665e+00 1.428001e+01 1.336597e+01 8.320854e+00 2.759308e+00 1.065890e+02 2.146980e+00 7.403947e+00 1.069319e+02 1.489470e+02 6.911386e+01 3.293994e+00 2.951686e+01 1.808386e+01 1.024390e+03 1.057475e+02 2.595286e+02 6.935875e+02 1.577283e+02 9.983147e+02 
49 883 0 0 0 2.224095e+03 1.057032e+00 2.466418e+01 2.208443e+01 5.984715e+01 2.875548e+00 5.138734e+00 3.169810e+01 6.296742e-01 1.131451e+00 3.823351e+00 4.695025e-01 8.426740e-01 1.121263e+00 1.421258e+01 1.332178e+01 8.389398e+00 2.858717e+00 1.068114e+02 2.099961e+00 7.405073e+00 1.067409e+02 1.489811e+02 6.905582e+01 3.323974e+00 2.948039e+01 1.794352e+01 1.024231e+03 1.055573e+02 2.593241e+02 6.934294e+02 1.577036e+02 9.983555e+02 
