%  columns="iteration, evaluation, void, void, void, xmean" (startseed=209641, 2021/04/23 23:2:23.41)
0 1 0 0 0 5.000000e+07 5.000000e+07 1.300000e+01 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+00 1.000000e-01 1.000000e-01 1.000000e+00 1.000000e-01 1.000000e-01 1.000000e+00 1.000000e-01 1.000000e-01 1.000000e+00 1.000000e-01 1.000000e-01 1.000000e+00 1.000000e-01 1.000000e-01 1.000000e+00 1.000000e-01 1.000000e-01 1.000000e+03 1.000000e+01 1.000000e+01 1.000000e+03 
1 19 0 0 0 5.000000e+07 5.000000e+07 1.308873e+01 9.711600e+00 1.059361e+01 9.239953e+00 7.686575e-01 1.733206e-01 -8.597269e-03 8.905990e-01 -2.404864e-02 1.529228e-01 1.121633e+00 4.794487e-02 -2.915507e-01 1.327788e+00 7.565432e-03 2.309347e-01 9.619592e-01 4.203104e-02 -9.020246e-02 7.757340e-01 2.255387e-01 -1.988601e-01 9.997319e+02 9.983505e+00 9.657996e+00 9.997104e+02 
2 37 0 0 0 5.000000e+07 5.000000e+07 1.337161e+01 9.568276e+00 1.110546e+01 8.556111e+00 8.759923e-01 2.687509e-01 1.977123e-01 8.366053e-01 -5.356142e-02 4.742865e-01 1.101540e+00 -2.693570e-01 -3.674354e-01 1.454286e+00 2.630843e-01 3.828478e-01 8.810880e-01 8.574243e-02 3.314166e-01 4.990136e-01 1.409988e-02 9.395309e-02 9.995897e+02 9.840754e+00 9.878278e+00 9.995081e+02 
3 55 0 0 0 5.000000e+07 5.000000e+07 1.355482e+01 9.929596e+00 1.154238e+01 8.190461e+00 3.537370e-01 4.191255e-01 3.112731e-03 6.694644e-01 6.594756e-02 4.978227e-01 7.564899e-01 -5.649455e-01 -3.133074e-02 1.207277e+00 1.773620e-01 3.387316e-01 7.309310e-01 3.159783e-03 7.198545e-01 4.802895e-01 -9.826154e-02 1.159508e-01 9.996047e+02 9.916176e+00 9.950267e+00 9.998322e+02 
4 73 0 0 0 5.000000e+07 5.000000e+07 1.332065e+01 9.589124e+00 1.213734e+01 8.026738e+00 2.960452e-01 6.539975e-02 -3.532220e-02 7.494773e-01 2.433585e-01 5.675096e-01 6.356305e-01 -3.132632e-01 -4.404051e-01 1.145922e+00 3.638945e-01 4.737139e-01 6.465702e-01 3.667694e-02 7.082588e-01 4.294410e-01 1.676854e-01 2.511204e-01 9.996179e+02 1.002801e+01 9.951723e+00 1.000184e+03 
5 91 0 0 0 5.000000e+07 5.000000e+07 1.324125e+01 9.668064e+00 1.239014e+01 7.515681e+00 3.371234e-01 1.932642e-01 -6.918484e-02 6.064484e-01 1.778073e-01 2.996633e-01 5.308617e-01 -7.255536e-02 -4.698847e-01 1.227951e+00 3.629988e-01 5.501602e-01 7.149943e-01 -5.922830e-02 3.602602e-01 4.413304e-01 7.439766e-02 2.680094e-01 9.997873e+02 9.647052e+00 9.979388e+00 1.000394e+03 
6 109 0 0 0 5.000000e+07 5.000000e+07 1.342670e+01 9.652834e+00 1.283090e+01 6.702354e+00 3.274763e-01 9.013393e-02 -5.281041e-02 7.627509e-01 2.209189e-01 5.502098e-01 1.588896e-01 -3.453597e-01 -3.192029e-01 1.315081e+00 8.206950e-01 7.849582e-01 7.799108e-01 3.898716e-02 3.520915e-01 6.940827e-01 -7.118280e-02 4.664926e-01 1.000014e+03 1.013788e+01 9.822259e+00 1.000220e+03 
7 127 0 0 0 5.000000e+07 5.000000e+07 1.377180e+01 9.678062e+00 1.302753e+01 5.730932e+00 3.348190e-01 2.014562e-01 2.430592e-01 7.024409e-01 6.208625e-01 8.538293e-01 -2.637338e-02 -5.381809e-01 -3.261746e-01 1.868309e+00 6.264471e-01 8.525319e-01 7.355578e-01 -2.284385e-01 1.616908e-01 4.409442e-01 -1.284461e-01 3.399929e-01 9.996543e+02 9.951770e+00 9.366629e+00 9.999116e+02 
8 145 0 0 0 5.000000e+07 5.000000e+07 1.342506e+01 9.706893e+00 1.395274e+01 5.166604e+00 2.654366e-01 8.095066e-02 -2.265451e-01 8.213860e-01 5.229608e-01 9.477865e-01 -1.868596e-02 -4.627639e-01 -7.846505e-01 1.798658e+00 9.082499e-01 9.322482e-01 7.067337e-01 9.440197e-02 6.603941e-01 8.072062e-01 -5.139382e-02 3.467427e-01 9.997675e+02 9.789004e+00 9.250002e+00 1.000060e+03 
9 163 0 0 0 5.000000e+07 5.000000e+07 1.352705e+01 9.147023e+00 1.444166e+01 3.609859e+00 5.363237e-01 4.242964e-01 -2.284794e-01 6.738607e-01 3.793250e-01 1.358406e+00 3.507828e-01 -8.721116e-01 -2.303234e-01 2.031912e+00 1.373014e+00 1.480954e+00 7.606922e-01 -1.874833e-01 4.955136e-01 9.322510e-01 -1.631245e-01 8.861921e-01 9.994309e+02 9.738397e+00 9.725050e+00 1.000118e+03 
10 181 0 0 0 5.000000e+07 5.000000e+07 1.409270e+01 9.131982e+00 1.547391e+01 2.392247e+00 2.367585e-01 1.256062e+00 -4.207369e-01 3.769384e-01 8.185235e-01 1.369239e+00 1.811024e-01 -8.100881e-01 -2.468870e-01 1.744295e+00 4.215039e-01 2.031533e+00 9.851218e-01 -3.455136e-02 2.771131e-01 1.058014e+00 3.010288e-01 8.804660e-01 9.991281e+02 9.977315e+00 9.510434e+00 1.000597e+03 
