%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=209641, 2021/04/23 23:2:23.41)
11 199 1.042645e+00 1.866295e+00 8.218731e-01 8.218731e-01 8.245862e-01 8.460149e-01 8.497767e-01 8.507842e-01 8.542806e-01 8.571512e-01 8.608083e-01 8.637836e-01 8.741571e-01 8.780795e-01 8.796259e-01 8.867448e-01 8.963251e-01 8.995699e-01 9.126337e-01 9.311302e-01 9.378248e-01 9.404093e-01 9.442211e-01 9.512973e-01 9.673752e-01 9.807667e-01 9.899339e-01 1.017830e+00 1.048604e+00 1.440185e+00 1.866295e+00 
12 217 1.230697e+00 1.992699e+00 7.946221e-01 7.946221e-01 8.161509e-01 8.246814e-01 8.296854e-01 8.379603e-01 8.395859e-01 8.397535e-01 8.417444e-01 8.533159e-01 8.592654e-01 8.623425e-01 8.874135e-01 8.888915e-01 8.973583e-01 9.039650e-01 9.065607e-01 9.077207e-01 9.284239e-01 9.321964e-01 9.375947e-01 9.476516e-01 9.562286e-01 9.728882e-01 9.964935e-01 1.037700e+00 1.054492e+00 1.478301e+00 1.992699e+00 
13 235 1.402251e+00 1.943269e+00 7.941725e-01 7.941725e-01 8.014142e-01 8.122776e-01 8.225543e-01 8.253640e-01 8.280301e-01 8.354623e-01 8.406555e-01 8.417735e-01 8.423691e-01 8.555350e-01 8.635359e-01 8.841493e-01 8.871327e-01 9.004768e-01 9.026775e-01 9.169739e-01 9.216801e-01 9.286924e-01 9.302811e-01 9.401817e-01 9.552802e-01 9.560098e-01 9.963850e-01 1.032360e+00 1.045553e+00 1.453032e+00 1.943269e+00 
14 253 1.605771e+00 1.879870e+00 7.608949e-01 7.608949e-01 7.816804e-01 7.967745e-01 7.968780e-01 8.084004e-01 8.160087e-01 8.262177e-01 8.286769e-01 8.363092e-01 8.374761e-01 8.496577e-01 8.655613e-01 8.684731e-01 8.752010e-01 8.930702e-01 8.988680e-01 8.998961e-01 9.006209e-01 9.161414e-01 9.389740e-01 9.536001e-01 9.630514e-01 9.740183e-01 9.759647e-01 9.970324e-01 1.072918e+00 1.538318e+00 1.879870e+00 
15 271 1.837536e+00 1.807297e+00 7.282770e-01 7.282770e-01 7.583044e-01 7.856130e-01 7.909298e-01 7.915473e-01 7.968403e-01 7.983219e-01 8.093066e-01 8.277626e-01 8.321625e-01 8.448126e-01 8.470807e-01 8.508794e-01 8.629956e-01 8.683745e-01 8.774353e-01 8.813257e-01 8.817554e-01 9.147705e-01 9.286368e-01 9.385642e-01 9.602717e-01 9.666393e-01 9.907528e-01 1.004683e+00 1.061371e+00 1.523561e+00 1.807297e+00 
16 289 2.074745e+00 1.740993e+00 7.231570e-01 7.231570e-01 7.265565e-01 7.569381e-01 7.723929e-01 7.792701e-01 7.855145e-01 7.885845e-01 8.075208e-01 8.154467e-01 8.190729e-01 8.249367e-01 8.262152e-01 8.338712e-01 8.500597e-01 8.590173e-01 8.633920e-01 8.821874e-01 8.825371e-01 8.931131e-01 9.105407e-01 9.209642e-01 9.359285e-01 9.536723e-01 9.792682e-01 1.024749e+00 1.041857e+00 1.467320e+00 1.740993e+00 
17 307 2.298485e+00 1.671149e+00 7.044960e-01 7.044960e-01 7.095705e-01 7.432041e-01 7.439269e-01 7.560055e-01 7.606902e-01 7.665185e-01 7.854129e-01 7.990928e-01 8.014850e-01 8.113440e-01 8.134218e-01 8.425375e-01 8.495940e-01 8.540475e-01 8.647991e-01 8.658100e-01 8.788639e-01 8.850512e-01 8.925523e-01 9.110835e-01 9.311152e-01 9.694690e-01 9.764740e-01 1.022035e+00 1.063164e+00 1.495585e+00 1.671149e+00 
18 325 2.516687e+00 1.609175e+00 6.927231e-01 6.927231e-01 7.090399e-01 7.319728e-01 7.402160e-01 7.507103e-01 7.525906e-01 7.633029e-01 7.783756e-01 7.807425e-01 7.809902e-01 7.861770e-01 8.201601e-01 8.282878e-01 8.397553e-01 8.501569e-01 8.503725e-01 8.653867e-01 8.769161e-01 8.879359e-01 8.880342e-01 9.184452e-01 9.373049e-01 9.476588e-01 9.831652e-01 1.009120e+00 1.089665e+00 1.472738e+00 1.609175e+00 
19 343 2.680425e+00 1.543439e+00 6.864722e-01 6.864722e-01 7.002350e-01 7.068246e-01 7.166049e-01 7.365067e-01 7.463497e-01 7.507621e-01 7.655414e-01 7.681585e-01 7.695374e-01 7.714116e-01 7.990037e-01 8.219599e-01 8.230714e-01 8.411529e-01 8.484194e-01 8.584191e-01 8.598850e-01 8.680078e-01 8.941441e-01 8.961975e-01 9.095373e-01 9.179297e-01 9.467802e-01 9.841435e-01 1.054921e+00 1.429982e+00 1.543439e+00 
20 361 2.821927e+00 1.476501e+00 6.695934e-01 6.695934e-01 6.925524e-01 6.952792e-01 7.027146e-01 7.265579e-01 7.299783e-01 7.307753e-01 7.395712e-01 7.564433e-01 7.598846e-01 7.622656e-01 7.946471e-01 8.086725e-01 8.153377e-01 8.177776e-01 8.395249e-01 8.420179e-01 8.428872e-01 8.481847e-01 8.787828e-01 8.912103e-01 8.912918e-01 8.986975e-01 9.227093e-01 9.785785e-01 1.021460e+00 1.457378e+00 1.476501e+00 
21 379 2.864938e+00 1.414187e+00 6.522606e-01 6.522606e-01 6.769977e-01 6.892174e-01 7.012197e-01 7.056133e-01 7.093049e-01 7.101373e-01 7.293826e-01 7.413516e-01 7.597589e-01 7.601126e-01 7.722996e-01 7.852621e-01 7.898131e-01 8.009107e-01 8.151652e-01 8.383425e-01 8.461331e-01 8.596758e-01 8.641120e-01 8.642009e-01 8.863748e-01 8.897345e-01 9.275012e-01 9.775853e-01 9.907417e-01 1.408153e+00 1.414187e+00 
22 397 2.848701e+00 1.447224e+00 6.603555e-01 6.603555e-01 6.721471e-01 6.751243e-01 6.900506e-01 7.004259e-01 7.134491e-01 7.181823e-01 7.202448e-01 7.423139e-01 7.536757e-01 7.804751e-01 7.908692e-01 7.913789e-01 7.967548e-01 8.009871e-01 8.021862e-01 8.287602e-01 8.356852e-01 8.398644e-01 8.498905e-01 8.515948e-01 8.682344e-01 8.723877e-01 9.333152e-01 9.556468e-01 1.080771e+00 1.360242e+00 1.447224e+00 
23 415 2.810808e+00 1.457184e+00 6.532077e-01 6.532077e-01 6.535865e-01 6.616428e-01 6.867143e-01 6.895044e-01 6.937927e-01 6.971813e-01 6.989059e-01 7.163656e-01 7.276820e-01 7.575108e-01 7.837763e-01 7.845856e-01 7.850068e-01 7.878603e-01 8.139271e-01 8.302844e-01 8.354752e-01 8.393520e-01 8.521400e-01 8.570315e-01 8.689041e-01 9.109993e-01 9.378930e-01 9.475683e-01 1.076058e+00 1.298456e+00 1.457184e+00 
24 433 2.725812e+00 1.443947e+00 6.368516e-01 6.368516e-01 6.460172e-01 6.473821e-01 6.670962e-01 6.692776e-01 6.714984e-01 6.737724e-01 6.895837e-01 6.981381e-01 7.047436e-01 7.319855e-01 7.558641e-01 7.795441e-01 7.814158e-01 7.858081e-01 7.869138e-01 8.193416e-01 8.283030e-01 8.305728e-01 8.407499e-01 8.527124e-01 8.621837e-01 9.334222e-01 9.387534e-01 9.605548e-01 1.059297e+00 1.238888e+00 1.443947e+00 
25 451 2.673537e+00 1.433586e+00 6.219838e-01 6.219838e-01 6.316300e-01 6.369456e-01 6.561974e-01 6.696173e-01 6.697411e-01 6.729974e-01 6.743067e-01 7.043507e-01 7.098324e-01 7.132817e-01 7.248904e-01 7.597325e-01 7.683388e-01 7.963011e-01 8.048105e-01 8.056104e-01 8.166859e-01 8.320522e-01 8.413275e-01 8.432884e-01 9.027519e-01 9.151021e-01 9.255005e-01 9.439207e-01 1.027401e+00 1.182375e+00 1.433586e+00 
26 469 2.620007e+00 1.414660e+00 6.035878e-01 6.035878e-01 6.246610e-01 6.363628e-01 6.452669e-01 6.558246e-01 6.569397e-01 6.586412e-01 6.592268e-01 6.828058e-01 6.888857e-01 7.080547e-01 7.147825e-01 7.439611e-01 7.691848e-01 7.805013e-01 7.846316e-01 8.017715e-01 8.089320e-01 8.298810e-01 8.432523e-01 8.516437e-01 8.821393e-01 9.257166e-01 9.259188e-01 9.329382e-01 1.004120e+00 1.133173e+00 1.414660e+00 
27 487 2.520678e+00 1.395933e+00 5.805748e-01 5.805748e-01 6.120970e-01 6.255801e-01 6.367290e-01 6.479935e-01 6.481202e-01 6.537898e-01 6.540837e-01 6.595756e-01 6.643318e-01 6.861987e-01 7.090961e-01 7.258008e-01 7.761071e-01 7.855790e-01 7.930776e-01 7.980094e-01 8.026220e-01 8.063534e-01 8.234686e-01 8.581887e-01 8.750582e-01 9.070488e-01 9.219969e-01 9.689681e-01 9.732172e-01 1.081221e+00 1.395933e+00 
28 505 2.444124e+00 1.408238e+00 5.678849e-01 5.678849e-01 6.102182e-01 6.247058e-01 6.319950e-01 6.440481e-01 6.462100e-01 6.478093e-01 6.485904e-01 6.717788e-01 6.911354e-01 6.941735e-01 7.202900e-01 7.660300e-01 7.695005e-01 7.736709e-01 7.788172e-01 7.823497e-01 7.824168e-01 8.016653e-01 8.100460e-01 8.560977e-01 8.849051e-01 8.891799e-01 9.272018e-01 9.510660e-01 9.603030e-01 1.037742e+00 1.408238e+00 
29 523 2.368339e+00 1.359009e+00 5.541019e-01 5.541019e-01 6.063883e-01 6.140064e-01 6.173558e-01 6.430304e-01 6.434103e-01 6.624744e-01 6.649239e-01 6.695715e-01 6.780646e-01 6.819764e-01 7.155459e-01 7.545680e-01 7.616024e-01 7.638597e-01 7.638905e-01 7.823891e-01 7.831452e-01 7.997761e-01 8.099866e-01 8.344898e-01 9.005300e-01 9.120671e-01 9.139284e-01 9.172799e-01 9.542453e-01 1.000301e+00 1.359009e+00 
30 541 2.290695e+00 1.328197e+00 5.468225e-01 5.468225e-01 6.129314e-01 6.158623e-01 6.163449e-01 6.217099e-01 6.314663e-01 6.590718e-01 6.672200e-01 6.699161e-01 6.904900e-01 7.033109e-01 7.335262e-01 7.377100e-01 7.533056e-01 7.549956e-01 7.648122e-01 7.836213e-01 7.950045e-01 7.980687e-01 8.081477e-01 8.392506e-01 8.888082e-01 8.941377e-01 9.001444e-01 9.061238e-01 9.397762e-01 9.719275e-01 1.328197e+00 
31 559 2.231491e+00 1.293876e+00 5.251573e-01 5.251573e-01 5.935274e-01 6.077102e-01 6.162410e-01 6.292129e-01 6.347047e-01 6.582334e-01 6.699757e-01 6.722489e-01 6.816012e-01 6.834242e-01 7.097898e-01 7.154441e-01 7.316426e-01 7.368328e-01 7.609008e-01 7.691234e-01 7.841204e-01 7.914976e-01 7.984766e-01 8.151377e-01 8.823542e-01 8.831484e-01 8.885169e-01 8.916410e-01 9.283705e-01 9.477509e-01 1.293876e+00 
32 577 2.101720e+00 1.236053e+00 5.163049e-01 5.163049e-01 5.928181e-01 6.069841e-01 6.093331e-01 6.143499e-01 6.331892e-01 6.499650e-01 6.561682e-01 6.633196e-01 6.684822e-01 6.936613e-01 7.049260e-01 7.063425e-01 7.148543e-01 7.352738e-01 7.403711e-01 7.576716e-01 7.679727e-01 7.818848e-01 7.881183e-01 7.932001e-01 8.459738e-01 8.497762e-01 8.721110e-01 8.732170e-01 9.047048e-01 9.314798e-01 1.236053e+00 
33 595 1.987889e+00 1.196455e+00 5.000933e-01 5.000933e-01 5.754758e-01 5.911268e-01 5.923690e-01 6.148250e-01 6.318214e-01 6.554829e-01 6.578373e-01 6.658117e-01 6.775605e-01 6.796779e-01 6.872404e-01 7.017151e-01 7.094590e-01 7.118954e-01 7.270255e-01 7.486801e-01 7.573531e-01 7.664402e-01 7.685224e-01 7.811421e-01 8.127068e-01 8.222487e-01 8.598177e-01 8.704112e-01 9.015451e-01 9.433739e-01 1.196455e+00 
34 613 1.913404e+00 1.156898e+00 4.985719e-01 4.985719e-01 5.590281e-01 5.773595e-01 5.786718e-01 6.184738e-01 6.265170e-01 6.497722e-01 6.504438e-01 6.551373e-01 6.583981e-01 6.620283e-01 6.857253e-01 6.930275e-01 7.084602e-01 7.204564e-01 7.206932e-01 7.399909e-01 7.518192e-01 7.530376e-01 7.573833e-01 7.704519e-01 8.109329e-01 8.206218e-01 8.344817e-01 8.668182e-01 9.035844e-01 9.606286e-01 1.156898e+00 
35 631 1.847713e+00 1.132135e+00 4.860916e-01 4.860916e-01 5.447714e-01 5.613482e-01 5.816775e-01 6.179606e-01 6.376413e-01 6.396714e-01 6.402998e-01 6.470490e-01 6.501140e-01 6.539651e-01 6.873996e-01 6.974822e-01 7.002752e-01 7.078470e-01 7.172816e-01 7.310559e-01 7.366586e-01 7.562935e-01 7.576421e-01 7.804239e-01 7.985880e-01 7.994333e-01 8.111698e-01 8.442867e-01 8.992785e-01 9.609316e-01 1.132135e+00 
36 649 1.836310e+00 1.127051e+00 4.722619e-01 4.722619e-01 5.261610e-01 5.625209e-01 5.667512e-01 6.101019e-01 6.148103e-01 6.211230e-01 6.234917e-01 6.267961e-01 6.306336e-01 6.833268e-01 6.841909e-01 6.866437e-01 6.905725e-01 7.195027e-01 7.273809e-01 7.322399e-01 7.380295e-01 7.571989e-01 7.624620e-01 7.686472e-01 7.737893e-01 7.884721e-01 8.133411e-01 8.208734e-01 9.442440e-01 9.461214e-01 1.127051e+00 
37 667 1.788131e+00 1.136079e+00 4.728116e-01 4.728116e-01 5.149312e-01 5.448029e-01 5.650811e-01 5.945660e-01 6.048565e-01 6.099362e-01 6.178980e-01 6.180245e-01 6.590996e-01 6.656032e-01 6.713491e-01 6.922596e-01 6.992586e-01 6.997553e-01 7.281882e-01 7.358367e-01 7.478796e-01 7.526516e-01 7.566538e-01 7.616909e-01 7.661141e-01 7.723360e-01 8.068638e-01 8.604340e-01 9.316864e-01 9.587747e-01 1.136079e+00 
38 685 1.761815e+00 1.098012e+00 4.735963e-01 4.735963e-01 5.303841e-01 5.311818e-01 5.544130e-01 5.737476e-01 5.893203e-01 6.057346e-01 6.074877e-01 6.177077e-01 6.390689e-01 6.526162e-01 6.769418e-01 6.836190e-01 6.963654e-01 7.064617e-01 7.143125e-01 7.300792e-01 7.363479e-01 7.369842e-01 7.400885e-01 7.414535e-01 7.431321e-01 7.641182e-01 8.151733e-01 8.891046e-01 9.148708e-01 9.535219e-01 1.098012e+00 
39 703 1.751131e+00 1.061880e+00 4.704341e-01 4.704341e-01 5.219665e-01 5.227794e-01 5.350798e-01 5.575323e-01 5.870529e-01 5.994194e-01 6.004896e-01 6.067380e-01 6.280055e-01 6.352532e-01 6.669161e-01 6.759625e-01 6.846366e-01 6.894379e-01 7.031881e-01 7.067588e-01 7.229176e-01 7.291059e-01 7.437789e-01 7.531746e-01 7.755992e-01 7.927381e-01 8.143840e-01 9.114772e-01 9.519908e-01 9.532277e-01 1.061880e+00 
40 721 1.722508e+00 1.062159e+00 4.798658e-01 4.798658e-01 5.083879e-01 5.187873e-01 5.260800e-01 5.570192e-01 5.867249e-01 5.933361e-01 5.939930e-01 5.982212e-01 6.085179e-01 6.122435e-01 6.555233e-01 6.644001e-01 6.704994e-01 6.730373e-01 6.972138e-01 7.208439e-01 7.263854e-01 7.484696e-01 7.578201e-01 7.648365e-01 7.657182e-01 7.671257e-01 7.990132e-01 8.800242e-01 9.704165e-01 9.810346e-01 1.062159e+00 
41 739 1.722842e+00 1.031452e+00 4.797391e-01 4.797391e-01 4.963020e-01 5.205294e-01 5.385978e-01 5.545949e-01 5.736365e-01 5.840494e-01 5.894794e-01 5.968967e-01 6.041411e-01 6.253831e-01 6.347631e-01 6.524205e-01 6.880316e-01 7.002679e-01 7.008731e-01 7.243810e-01 7.408345e-01 7.559914e-01 7.568552e-01 7.635227e-01 7.872810e-01 7.910225e-01 8.640490e-01 8.737433e-01 9.504654e-01 9.953693e-01 1.031452e+00 
42 757 1.728607e+00 1.061769e+00 4.831801e-01 4.831801e-01 4.915965e-01 5.030086e-01 5.355059e-01 5.443199e-01 5.658245e-01 5.799390e-01 5.818733e-01 5.837425e-01 6.009118e-01 6.018022e-01 6.085064e-01 6.425054e-01 6.790464e-01 6.792521e-01 7.041842e-01 7.081066e-01 7.250245e-01 7.563536e-01 7.662524e-01 7.751410e-01 7.896516e-01 8.553226e-01 8.561352e-01 9.190002e-01 9.224865e-01 1.000429e+00 1.061769e+00 
43 775 1.732573e+00 1.058668e+00 4.764922e-01 4.764922e-01 5.023105e-01 5.041871e-01 5.191268e-01 5.439254e-01 5.721710e-01 5.758139e-01 5.844049e-01 5.866747e-01 5.885248e-01 5.892781e-01 6.173574e-01 6.312095e-01 6.565555e-01 6.760001e-01 6.906086e-01 7.090694e-01 7.330962e-01 7.445938e-01 7.560885e-01 8.103501e-01 8.153106e-01 8.486470e-01 8.619105e-01 8.987453e-01 9.406452e-01 9.823336e-01 1.058668e+00 
44 793 1.762421e+00 1.056647e+00 4.764502e-01 4.764502e-01 4.873648e-01 5.184619e-01 5.239995e-01 5.361978e-01 5.581901e-01 5.616234e-01 5.661250e-01 5.661721e-01 5.794377e-01 5.851320e-01 6.301393e-01 6.385315e-01 6.548967e-01 6.665384e-01 6.787548e-01 6.801708e-01 7.061616e-01 7.411159e-01 7.487799e-01 7.932983e-01 8.008227e-01 8.347145e-01 8.536372e-01 8.726460e-01 9.506912e-01 9.763203e-01 1.056647e+00 
45 811 1.762168e+00 1.074800e+00 4.701498e-01 4.701498e-01 4.733415e-01 5.086268e-01 5.311960e-01 5.369373e-01 5.459271e-01 5.561914e-01 5.633682e-01 5.650992e-01 5.661982e-01 6.027768e-01 6.355798e-01 6.449648e-01 6.565069e-01 6.578154e-01 6.764954e-01 6.925226e-01 6.998948e-01 7.303931e-01 7.667153e-01 7.694906e-01 7.954614e-01 7.982451e-01 8.513603e-01 8.716093e-01 9.191687e-01 9.802629e-01 1.074800e+00 
46 829 1.762848e+00 1.116535e+00 4.481289e-01 4.481289e-01 4.670305e-01 5.055908e-01 5.122004e-01 5.279765e-01 5.289953e-01 5.411430e-01 5.481349e-01 5.510496e-01 5.611403e-01 6.187426e-01 6.275151e-01 6.277989e-01 6.436204e-01 6.634331e-01 6.656192e-01 7.029100e-01 7.077394e-01 7.136227e-01 7.416692e-01 7.675355e-01 7.812786e-01 7.830832e-01 8.426882e-01 8.578196e-01 8.776555e-01 9.885645e-01 1.116535e+00 
47 847 1.810146e+00 1.138456e+00 4.557330e-01 4.557330e-01 4.600176e-01 5.034621e-01 5.166010e-01 5.166355e-01 5.228487e-01 5.351441e-01 5.369479e-01 5.434089e-01 5.459429e-01 6.245790e-01 6.355974e-01 6.370130e-01 6.524718e-01 6.716815e-01 6.802403e-01 7.050861e-01 7.156236e-01 7.207394e-01 7.394935e-01 7.456030e-01 7.800692e-01 8.222007e-01 8.321119e-01 8.383800e-01 8.609282e-01 1.018515e+00 1.138456e+00 
48 865 1.866108e+00 1.122968e+00 4.496845e-01 4.496845e-01 4.507357e-01 4.856738e-01 4.994689e-01 5.156031e-01 5.219126e-01 5.247815e-01 5.252497e-01 5.337756e-01 5.553985e-01 6.226054e-01 6.227842e-01 6.487269e-01 6.566028e-01 6.695684e-01 6.821873e-01 6.896681e-01 7.259110e-01 7.431872e-01 7.537035e-01 7.681544e-01 7.780941e-01 8.179480e-01 8.234232e-01 8.325798e-01 8.771090e-01 1.035534e+00 1.122968e+00 
49 883 1.838956e+00 1.131750e+00 4.408302e-01 4.408302e-01 4.508393e-01 4.664885e-01 4.982204e-01 5.047386e-01 5.184319e-01 5.234939e-01 5.331802e-01 5.344555e-01 5.570933e-01 6.042334e-01 6.130893e-01 6.292253e-01 6.443420e-01 6.502711e-01 6.722823e-01 7.133411e-01 7.184500e-01 7.343999e-01 7.450253e-01 7.489026e-01 7.885296e-01 7.943151e-01 8.219853e-01 8.289535e-01 8.583392e-01 1.067683e+00 1.131750e+00 
50 901 1.830845e+00 1.132004e+00 4.339393e-01 4.339393e-01 4.509382e-01 4.642102e-01 4.898687e-01 5.057817e-01 5.122746e-01 5.206341e-01 5.213989e-01 5.409236e-01 5.482892e-01 5.952961e-01 5.981226e-01 6.280911e-01 6.341072e-01 6.560875e-01 6.651912e-01 6.944788e-01 7.209077e-01 7.374137e-01 7.409052e-01 7.765579e-01 7.849528e-01 8.032861e-01 8.115403e-01 8.383307e-01 8.527770e-01 1.076810e+00 1.132004e+00 
51 919 1.823972e+00 1.212163e+00 4.357484e-01 4.357484e-01 4.407588e-01 4.495209e-01 4.891570e-01 4.917682e-01 4.996415e-01 5.152295e-01 5.221861e-01 5.350856e-01 5.778452e-01 5.788981e-01 6.150670e-01 6.194290e-01 6.368261e-01 6.395819e-01 6.459548e-01 6.653376e-01 7.266835e-01 7.375362e-01 7.556455e-01 7.556818e-01 7.561066e-01 7.981236e-01 8.234036e-01 8.234161e-01 8.562877e-01 1.123797e+00 1.212163e+00 
52 937 1.829133e+00 1.218090e+00 4.248838e-01 4.248838e-01 4.305099e-01 4.397162e-01 4.733295e-01 4.780817e-01 5.014028e-01 5.135439e-01 5.445499e-01 5.455269e-01 5.692526e-01 5.811969e-01 5.993351e-01 6.200931e-01 6.222731e-01 6.241657e-01 6.623494e-01 6.669841e-01 7.324421e-01 7.430129e-01 7.478900e-01 7.579058e-01 7.797882e-01 7.866879e-01 8.092627e-01 8.285612e-01 8.720435e-01 1.161027e+00 1.218090e+00 
53 955 1.831044e+00 1.227043e+00 4.076062e-01 4.076062e-01 4.109848e-01 4.298186e-01 4.601653e-01 4.687379e-01 4.956654e-01 5.094379e-01 5.292560e-01 5.511941e-01 5.523338e-01 5.739570e-01 5.955828e-01 6.000039e-01 6.016601e-01 6.292749e-01 6.531067e-01 6.534745e-01 7.225685e-01 7.431586e-01 7.593325e-01 7.680525e-01 7.809194e-01 7.845894e-01 7.881427e-01 8.177846e-01 8.729961e-01 1.204853e+00 1.227043e+00 
54 973 1.856291e+00 1.251412e+00 3.918390e-01 3.918390e-01 4.010305e-01 4.171313e-01 4.482118e-01 4.560105e-01 5.059149e-01 5.111146e-01 5.317364e-01 5.375729e-01 5.610427e-01 5.806621e-01 5.815531e-01 5.926206e-01 6.018624e-01 6.080287e-01 6.339080e-01 6.439215e-01 7.009629e-01 7.648385e-01 7.881727e-01 7.988592e-01 8.257453e-01 8.457023e-01 8.516814e-01 8.683840e-01 8.944352e-01 1.182044e+00 1.251412e+00 
