%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=211333, 2021/04/23 16:19:30.34)
11 199  9.269227961331892238e-03 0 0 9.999373e+03 9.999953e+03 4.982173e+00 9.561026e+00 8.322544e+00 2.188665e-01 8.328133e-01 -2.264650e-01 5.039814e-02 2.812974e+00 5.941426e-01 1.275286e+00 -1.734957e-01 -1.248607e-01 1.806693e-02 8.249472e-01 -7.825825e-02 -1.138926e+00 1.583334e+00 3.352914e-01 3.951617e-01 2.564519e+00 -6.588988e-01 4.159834e-01 1.274555e+00 -1.324606e-01 2.188291e+00 9.999026e+02 7.295508e-01 -4.837433e-01 4.308746e-01 7.195466e-01 
12 217  1.072100194494100649e-02 0 0 1.000035e+04 1.000065e+04 5.579018e+00 8.989169e+00 9.719847e+00 2.970749e-01 7.125487e-01 -1.540977e-01 -1.525785e-01 2.780226e+00 5.364066e-01 1.330455e+00 -1.977282e-01 1.003856e+00 9.895688e-01 5.546515e-01 8.764912e-01 -9.033878e-01 1.258105e+00 2.677283e-01 3.088122e-01 1.594876e+00 -1.639114e-01 6.794526e-01 1.065486e+00 -1.890471e-01 1.168800e+00 9.990931e+02 3.431721e-02 -8.636816e-02 6.783827e-01 1.273700e-01 
13 235  9.809916108453992437e-03 0 0 9.999656e+03 1.000014e+04 5.175989e+00 8.911879e+00 8.552372e+00 2.077779e-01 1.040214e+00 -3.808793e-02 -4.572532e-01 2.687488e+00 1.031255e+00 9.381896e-01 -6.395248e-01 2.522348e-01 1.123647e+00 1.706298e+00 2.112677e-01 -5.356708e-01 2.743310e+00 4.903319e-01 6.103756e-01 1.250954e+00 -3.654107e-01 8.652355e-01 6.032687e-01 -6.169446e-01 2.058080e+00 9.992710e+02 -1.201937e-01 -8.641650e-02 1.002212e+00 -5.983779e-01 
14 253  1.211521381067992564e-02 0 0 9.999994e+03 9.999562e+03 4.793622e+00 1.041401e+01 8.467970e+00 4.488764e-01 6.779589e-01 -5.678150e-01 -7.626083e-03 2.162754e+00 6.607842e-01 6.625357e-01 -2.709677e-01 3.206753e-01 8.976580e-01 6.747458e-01 8.753040e-01 -2.433667e-01 2.157897e+00 -8.359231e-01 8.885501e-01 1.481693e+00 2.595953e-01 1.621140e+00 4.414812e-01 -1.067005e-01 2.378989e+00 9.990194e+02 -9.330993e-01 -2.379196e-01 6.902659e-01 -1.150533e+00 
15 271  8.669515969461442581e-03 0 0 1.000016e+04 9.999923e+03 4.526529e+00 9.799903e+00 7.814285e+00 1.975603e-01 1.152649e+00 -3.948133e-01 -3.523025e-01 2.997212e+00 3.633018e-01 7.355630e-01 -5.845658e-01 1.359686e+00 5.982817e-01 1.088579e+00 1.495157e+00 -2.031839e+00 1.804496e+00 -3.236137e-01 2.589859e-01 1.048428e+00 -5.836453e-01 1.040363e+00 8.879190e-01 -5.643895e-01 2.787739e+00 9.997188e+02 -4.239530e-01 3.285694e-01 9.813040e-01 -9.573390e-01 
16 289  9.386243917696473343e-03 0 0 1.000072e+04 1.000014e+04 5.985667e+00 1.032238e+01 8.169433e+00 2.401950e-01 1.020884e+00 -3.209243e-01 4.239679e-01 2.883388e+00 7.263756e-01 6.394242e-01 -9.451019e-01 1.454335e+00 5.826209e-01 1.006247e+00 -1.353555e-01 -2.149899e+00 2.491753e+00 -1.255091e+00 5.140063e-01 1.853656e-01 2.957209e-01 1.129423e+00 1.020066e+00 1.820087e-01 2.153866e+00 9.983559e+02 -1.018053e+00 1.052636e-01 3.938912e-01 -6.947000e-01 
17 307  9.563621254939539545e-03 0 0 1.000054e+04 9.999756e+03 6.300513e+00 1.040826e+01 7.636884e+00 2.204257e-01 5.926785e-01 1.145310e-02 -5.260684e-01 3.250845e+00 5.591460e-01 4.110871e-01 -5.827529e-01 6.507301e-01 6.406402e-01 1.597957e+00 5.784075e-01 -1.033630e+00 5.318915e-01 -4.104026e-01 4.136519e-01 1.301116e+00 -2.333288e-01 2.880605e-01 1.087636e+00 -2.746313e-01 3.718238e+00 9.991727e+02 -1.073287e-01 -3.596173e-02 6.248305e-02 -1.127228e+00 
18 325  8.886266820141040454e-03 0 0 1.000135e+04 9.999796e+03 4.896114e+00 1.046202e+01 7.669166e+00 1.904243e-01 1.393070e+00 -1.995711e-01 7.776289e-02 3.706656e+00 1.241926e+00 7.653907e-01 -5.556744e-01 1.225798e+00 3.652023e-01 1.169453e+00 1.266086e+00 -5.961131e-01 5.938549e-01 4.762797e-01 1.507260e-01 5.115445e-01 -9.806742e-02 1.028322e+00 5.725782e-01 1.467652e+00 2.182511e+00 9.988125e+02 -7.554144e-01 4.470633e-02 -7.493135e-01 -7.450729e-01 
19 343  8.847607854538409172e-03 0 0 1.000116e+04 9.999290e+03 5.379992e+00 9.491782e+00 7.958523e+00 2.849448e-01 7.382189e-01 3.537630e-02 -9.976217e-01 3.531926e+00 3.451575e-01 2.127407e-01 -1.623361e+00 1.661300e+00 -1.418524e-01 1.182199e+00 1.244416e+00 -9.304695e-01 2.118119e+00 -1.128094e+00 6.262621e-01 1.067195e+00 1.370486e-01 1.388818e+00 -6.279779e-02 1.442428e+00 2.524263e+00 9.997437e+02 -6.322560e-01 -2.803394e-01 -3.246913e-01 -6.875321e-02 
20 361  8.575750642443863772e-03 0 0 1.000165e+04 9.999702e+03 5.721743e+00 9.389268e+00 7.368931e+00 3.543307e-01 8.093617e-01 -5.243939e-02 -9.302110e-02 3.743639e+00 3.551360e-01 4.560116e-01 -1.144155e+00 1.638505e-01 9.760959e-02 1.577862e+00 1.624545e-01 -7.786912e-01 2.486474e+00 3.426888e-01 7.775576e-01 5.669476e-01 -4.651356e-01 1.052226e+00 3.032051e-01 1.289990e+00 2.904980e+00 1.000075e+03 -1.217628e+00 7.619808e-02 2.412779e-01 2.193958e-01 
21 379  8.579506766943679336e-03 0 0 1.000119e+04 1.000032e+04 6.402195e+00 1.008447e+01 7.752142e+00 3.313484e-01 6.980486e-01 9.931492e-02 -8.722502e-01 3.784264e+00 8.061678e-01 1.996280e-01 -8.682213e-01 1.079274e+00 -3.916959e-01 5.092409e-01 7.863478e-01 -2.114929e-01 1.800889e+00 4.126542e-01 3.934980e-01 1.370358e+00 3.968450e-01 1.960533e+00 9.830111e-01 6.779514e-01 3.231447e+00 9.994274e+02 -7.705412e-01 4.432999e-01 -2.605805e-01 -6.435051e-01 
