%  columns="iteration, evaluation, void, void, void, xmean" (startseed=217047, 2021/07/19 19:51:53.47)
0 1 0 0 0 1.870575e+05 1.111369e+03 6.223432e+00 7.297772e+00 1.936948e+01 1.340619e-02 4.804276e+04 1.783911e+04 2.769054e+03 2.884102e+02 5.062157e+02 2.453336e+04 3.434921e+03 6.176162e+03 3.122662e+04 2.851495e+05 8.622153e+03 8.525302e+02 5.387433e+02 1.751705e+04 1.803310e+02 6.515703e+03 6.890038e+03 2.073169e+02 4.714344e+04 5.768429e+03 1.540326e+03 5.280772e+02 
1 19 0 0 0 1.870574e+05 1.111664e+03 5.772243e+00 6.783081e+00 1.912694e+01 -5.254076e-01 4.804306e+04 1.783827e+04 2.768822e+03 2.887769e+02 5.061796e+02 2.453356e+04 3.434806e+03 6.176787e+03 3.122644e+04 2.851488e+05 8.622134e+03 8.522414e+02 5.388478e+02 1.751734e+04 1.800380e+02 6.515744e+03 6.889939e+03 2.080564e+02 4.714361e+04 5.768445e+03 1.540081e+03 5.278395e+02 
2 37 0 0 0 1.870577e+05 1.111000e+03 5.281103e+00 7.581503e+00 1.923016e+01 -5.651288e-01 4.804318e+04 1.783754e+04 2.769101e+03 2.887805e+02 5.065767e+02 2.453393e+04 3.435360e+03 6.176209e+03 3.122626e+04 2.851492e+05 8.622780e+03 8.522538e+02 5.385564e+02 1.751711e+04 1.800276e+02 6.515231e+03 6.889858e+03 2.082684e+02 4.714302e+04 5.767967e+03 1.540202e+03 5.279669e+02 
3 55 0 0 0 1.870573e+05 1.111126e+03 5.459740e+00 7.501711e+00 1.912587e+01 -5.195652e-01 4.804339e+04 1.783763e+04 2.768832e+03 2.894100e+02 5.065133e+02 2.453416e+04 3.435344e+03 6.176183e+03 3.122653e+04 2.851489e+05 8.622901e+03 8.522378e+02 5.379249e+02 1.751672e+04 1.800211e+02 6.515420e+03 6.890079e+03 2.086849e+02 4.714247e+04 5.768239e+03 1.540342e+03 5.275824e+02 
4 73 0 0 0 1.870572e+05 1.111331e+03 5.543776e+00 6.701751e+00 1.891529e+01 -3.211278e-01 4.804357e+04 1.783773e+04 2.768071e+03 2.897174e+02 5.066001e+02 2.453431e+04 3.435582e+03 6.176158e+03 3.122617e+04 2.851491e+05 8.622433e+03 8.524466e+02 5.379764e+02 1.751632e+04 1.798691e+02 6.515114e+03 6.890452e+03 2.087510e+02 4.714359e+04 5.768244e+03 1.540589e+03 5.275363e+02 
5 91 0 0 0 1.870573e+05 1.111768e+03 5.904585e+00 6.738405e+00 1.851098e+01 -4.192975e-01 4.804305e+04 1.783805e+04 2.767982e+03 2.898530e+02 5.070533e+02 2.453438e+04 3.435474e+03 6.175892e+03 3.122575e+04 2.851496e+05 8.622032e+03 8.527192e+02 5.378281e+02 1.751618e+04 1.791063e+02 6.515513e+03 6.890589e+03 2.089485e+02 4.714384e+04 5.767840e+03 1.540653e+03 5.280889e+02 
6 109 0 0 0 1.870571e+05 1.112091e+03 5.978246e+00 6.654763e+00 1.855477e+01 -3.825599e-01 4.804340e+04 1.783792e+04 2.767489e+03 2.901864e+02 5.070209e+02 2.453438e+04 3.435256e+03 6.175881e+03 3.122614e+04 2.851493e+05 8.621663e+03 8.534585e+02 5.375723e+02 1.751539e+04 1.793161e+02 6.515703e+03 6.890243e+03 2.081352e+02 4.714382e+04 5.767649e+03 1.541014e+03 5.276282e+02 
7 127 0 0 0 1.870570e+05 1.111982e+03 6.040330e+00 6.491191e+00 1.847840e+01 -2.165573e-01 4.804322e+04 1.783804e+04 2.767407e+03 2.895149e+02 5.069977e+02 2.453464e+04 3.435427e+03 6.175942e+03 3.122667e+04 2.851498e+05 8.622081e+03 8.543071e+02 5.373550e+02 1.751632e+04 1.789968e+02 6.515624e+03 6.890306e+03 2.074036e+02 4.714406e+04 5.767663e+03 1.541011e+03 5.274368e+02 
8 145 0 0 0 1.870573e+05 1.112155e+03 5.982060e+00 6.739230e+00 1.848195e+01 -1.612532e-01 4.804340e+04 1.783824e+04 2.767729e+03 2.892452e+02 5.069565e+02 2.453480e+04 3.434978e+03 6.175594e+03 3.122659e+04 2.851496e+05 8.621546e+03 8.541439e+02 5.375332e+02 1.751659e+04 1.793306e+02 6.515485e+03 6.890451e+03 2.072643e+02 4.714403e+04 5.768063e+03 1.541068e+03 5.270238e+02 
9 163 0 0 0 1.870577e+05 1.112537e+03 6.014450e+00 6.548477e+00 1.821876e+01 -1.825059e-01 4.804329e+04 1.783794e+04 2.768417e+03 2.888307e+02 5.070596e+02 2.453461e+04 3.435422e+03 6.175124e+03 3.122691e+04 2.851492e+05 8.621856e+03 8.543806e+02 5.374098e+02 1.751713e+04 1.799519e+02 6.515054e+03 6.890375e+03 2.070643e+02 4.714363e+04 5.768385e+03 1.540449e+03 5.272196e+02 
