%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=211333, 2021/04/23 16:19:30.34)
11 199 4.940341e-01 1.292466e+00 8.120772e-01 8.120772e-01 8.208597e-01 8.443968e-01 8.556101e-01 8.690052e-01 8.732702e-01 8.734058e-01 8.755514e-01 8.763598e-01 8.847424e-01 9.132152e-01 9.187269e-01 9.229974e-01 9.233155e-01 9.412695e-01 9.468156e-01 9.472312e-01 9.538578e-01 9.647637e-01 9.652539e-01 9.847227e-01 9.889179e-01 1.007681e+00 1.013122e+00 1.033263e+00 1.035924e+00 1.101225e+00 1.145897e+00 1.157343e+00 1.157836e+00 1.199081e+00 1.292466e+00 
12 217 4.965979e-01 1.257200e+00 7.932709e-01 7.932709e-01 7.967661e-01 8.406027e-01 8.447377e-01 8.455829e-01 8.555443e-01 8.576666e-01 8.611312e-01 8.898330e-01 8.930802e-01 8.964817e-01 8.979857e-01 9.018385e-01 9.286998e-01 9.353705e-01 9.470957e-01 9.533923e-01 9.813417e-01 9.831559e-01 9.895468e-01 1.000671e+00 1.006995e+00 1.007520e+00 1.015336e+00 1.037260e+00 1.075635e+00 1.117048e+00 1.133333e+00 1.135308e+00 1.168840e+00 1.218517e+00 1.257200e+00 
13 235 5.032770e-01 1.233579e+00 7.946095e-01 7.946095e-01 8.210658e-01 8.224404e-01 8.303503e-01 8.330368e-01 8.424663e-01 8.555123e-01 8.664837e-01 8.711480e-01 8.731889e-01 8.870616e-01 8.962713e-01 9.003485e-01 9.011923e-01 9.291317e-01 9.347750e-01 9.446564e-01 9.543961e-01 9.866743e-01 1.002534e+00 1.016590e+00 1.022666e+00 1.024143e+00 1.035806e+00 1.040142e+00 1.052184e+00 1.078770e+00 1.120847e+00 1.131371e+00 1.155478e+00 1.227251e+00 1.233579e+00 
14 253 5.094271e-01 1.253453e+00 7.772438e-01 7.772438e-01 8.066728e-01 8.175725e-01 8.192073e-01 8.304870e-01 8.491757e-01 8.493857e-01 8.511999e-01 8.686832e-01 8.771706e-01 8.845691e-01 8.868292e-01 8.972659e-01 9.310670e-01 9.404452e-01 9.522195e-01 9.678821e-01 9.780495e-01 9.843089e-01 1.002050e+00 1.004455e+00 1.005747e+00 1.028409e+00 1.053503e+00 1.055218e+00 1.060166e+00 1.065970e+00 1.120760e+00 1.131550e+00 1.174985e+00 1.185117e+00 1.253453e+00 
15 271 5.295449e-01 1.242457e+00 7.816549e-01 7.816549e-01 7.944305e-01 8.020111e-01 8.027887e-01 8.247581e-01 8.282729e-01 8.348511e-01 8.709223e-01 8.772770e-01 8.856406e-01 8.997175e-01 9.029489e-01 9.096446e-01 9.189151e-01 9.257631e-01 9.664763e-01 9.689207e-01 9.902067e-01 9.934080e-01 9.969476e-01 1.000945e+00 1.013525e+00 1.050087e+00 1.055134e+00 1.062477e+00 1.064743e+00 1.107201e+00 1.123234e+00 1.147523e+00 1.154850e+00 1.196759e+00 1.242457e+00 
16 289 5.407432e-01 1.277529e+00 7.726553e-01 7.726553e-01 7.868664e-01 7.926014e-01 7.964354e-01 7.994926e-01 7.998547e-01 8.400253e-01 8.443783e-01 8.743624e-01 8.864974e-01 8.976329e-01 8.995084e-01 9.059842e-01 9.184644e-01 9.507819e-01 9.788012e-01 9.819486e-01 9.847659e-01 9.875550e-01 9.947719e-01 9.985670e-01 1.012521e+00 1.047637e+00 1.050597e+00 1.067402e+00 1.082240e+00 1.117789e+00 1.144897e+00 1.148696e+00 1.176596e+00 1.207005e+00 1.277529e+00 
17 307 5.517029e-01 1.252467e+00 7.601262e-01 7.601262e-01 7.603461e-01 7.639587e-01 7.746964e-01 7.792993e-01 7.800760e-01 8.380012e-01 8.551301e-01 8.639236e-01 8.704698e-01 8.810833e-01 8.832505e-01 9.039869e-01 9.055147e-01 9.386867e-01 9.538784e-01 9.886324e-01 9.911589e-01 9.955096e-01 1.005452e+00 1.008333e+00 1.054763e+00 1.057767e+00 1.075495e+00 1.079474e+00 1.080302e+00 1.132660e+00 1.154427e+00 1.184415e+00 1.191592e+00 1.208558e+00 1.252467e+00 
18 325 5.529682e-01 1.268532e+00 7.480959e-01 7.480959e-01 7.512521e-01 7.540448e-01 7.715900e-01 7.729837e-01 7.799822e-01 8.231234e-01 8.529246e-01 8.598569e-01 8.623753e-01 8.755883e-01 8.810150e-01 8.928783e-01 9.238585e-01 9.377892e-01 9.475455e-01 9.605434e-01 9.715397e-01 9.889890e-01 9.912340e-01 1.013642e+00 1.039939e+00 1.054364e+00 1.060090e+00 1.074080e+00 1.118609e+00 1.141714e+00 1.183135e+00 1.197371e+00 1.200268e+00 1.205056e+00 1.268532e+00 
19 343 5.513310e-01 1.244119e+00 7.339801e-01 7.339801e-01 7.353101e-01 7.408300e-01 7.687250e-01 7.729003e-01 7.732766e-01 8.056265e-01 8.587544e-01 8.628321e-01 8.631633e-01 8.656936e-01 8.731384e-01 8.799434e-01 9.075218e-01 9.336986e-01 9.445550e-01 9.630761e-01 9.795261e-01 9.852649e-01 1.000249e+00 1.016464e+00 1.019093e+00 1.029737e+00 1.046502e+00 1.046783e+00 1.141444e+00 1.180271e+00 1.182810e+00 1.190746e+00 1.192905e+00 1.209782e+00 1.244119e+00 
20 361 5.458924e-01 1.276289e+00 7.204846e-01 7.204846e-01 7.234786e-01 7.251784e-01 7.550046e-01 7.606868e-01 7.695401e-01 7.909613e-01 8.266967e-01 8.337238e-01 8.548794e-01 8.600726e-01 8.735769e-01 8.779434e-01 8.966360e-01 9.303293e-01 9.512062e-01 9.609427e-01 9.611472e-01 9.759470e-01 9.863568e-01 9.910873e-01 1.034095e+00 1.055947e+00 1.070608e+00 1.108309e+00 1.142692e+00 1.160517e+00 1.168754e+00 1.190053e+00 1.206204e+00 1.208494e+00 1.276289e+00 
21 379 5.443670e-01 1.285167e+00 7.123320e-01 7.123320e-01 7.167434e-01 7.229304e-01 7.364193e-01 7.624671e-01 7.787071e-01 7.860444e-01 8.383884e-01 8.461511e-01 8.522215e-01 8.560058e-01 8.618829e-01 8.992416e-01 9.004464e-01 9.007686e-01 9.224826e-01 9.453768e-01 9.502468e-01 9.577501e-01 9.614282e-01 1.022000e+00 1.033981e+00 1.055137e+00 1.067714e+00 1.080477e+00 1.155608e+00 1.162020e+00 1.174147e+00 1.174981e+00 1.210563e+00 1.239175e+00 1.285167e+00 
22 397 5.411690e-01 1.308339e+00 7.285936e-01 7.285936e-01 7.346197e-01 7.500241e-01 7.674311e-01 7.694677e-01 7.869491e-01 7.950376e-01 8.206191e-01 8.326796e-01 8.379444e-01 8.389353e-01 8.487559e-01 8.715253e-01 8.783130e-01 8.851710e-01 8.910378e-01 9.404414e-01 9.587445e-01 9.672937e-01 9.810182e-01 1.038851e+00 1.045323e+00 1.053477e+00 1.053582e+00 1.057269e+00 1.148378e+00 1.158148e+00 1.160280e+00 1.174676e+00 1.215412e+00 1.241745e+00 1.308339e+00 
23 415 5.386440e-01 1.297134e+00 7.063566e-01 7.063566e-01 7.394011e-01 7.492284e-01 7.845969e-01 7.972648e-01 7.985007e-01 7.987020e-01 8.203373e-01 8.260569e-01 8.300440e-01 8.453432e-01 8.489123e-01 8.555365e-01 8.602519e-01 8.660707e-01 8.793297e-01 9.238958e-01 9.365432e-01 9.467122e-01 9.908245e-01 1.033655e+00 1.040397e+00 1.042361e+00 1.090673e+00 1.127978e+00 1.133106e+00 1.142601e+00 1.177217e+00 1.188076e+00 1.203193e+00 1.205076e+00 1.297134e+00 
24 433 5.346942e-01 1.278101e+00 6.870431e-01 6.870431e-01 7.301812e-01 7.329577e-01 7.712518e-01 7.796633e-01 7.869616e-01 7.930557e-01 8.053353e-01 8.070837e-01 8.143312e-01 8.279590e-01 8.294207e-01 8.404209e-01 8.607371e-01 8.619654e-01 8.802648e-01 9.359844e-01 9.470207e-01 9.813572e-01 1.011672e+00 1.016370e+00 1.016813e+00 1.043443e+00 1.079381e+00 1.115738e+00 1.154939e+00 1.155156e+00 1.203992e+00 1.219468e+00 1.235830e+00 1.258837e+00 1.278101e+00 
25 451 5.148330e-01 1.347290e+00 6.654916e-01 6.654916e-01 7.368698e-01 7.384025e-01 7.543134e-01 7.603738e-01 7.816599e-01 7.859390e-01 7.938888e-01 7.964974e-01 8.045554e-01 8.230081e-01 8.342656e-01 8.385261e-01 8.515179e-01 8.655380e-01 8.819893e-01 9.174485e-01 9.359504e-01 9.670728e-01 9.960031e-01 1.014579e+00 1.019525e+00 1.057812e+00 1.066208e+00 1.086412e+00 1.141735e+00 1.167374e+00 1.196802e+00 1.202045e+00 1.252454e+00 1.279936e+00 1.347290e+00 
26 469 5.069690e-01 1.391555e+00 6.999663e-01 6.999663e-01 7.100903e-01 7.198887e-01 7.335118e-01 7.559403e-01 7.614413e-01 7.753649e-01 7.838451e-01 8.049877e-01 8.095100e-01 8.099313e-01 8.136049e-01 8.335757e-01 8.411320e-01 8.518017e-01 8.753625e-01 9.137000e-01 9.242102e-01 9.477160e-01 9.914418e-01 9.979341e-01 1.037991e+00 1.039655e+00 1.047762e+00 1.073256e+00 1.145504e+00 1.177629e+00 1.221074e+00 1.249403e+00 1.261123e+00 1.265942e+00 1.391555e+00 
27 487 4.938682e-01 1.415883e+00 6.834431e-01 6.834431e-01 6.958982e-01 7.038360e-01 7.201233e-01 7.231206e-01 7.426622e-01 7.566814e-01 7.746195e-01 7.796080e-01 8.039974e-01 8.082865e-01 8.247712e-01 8.248652e-01 8.511375e-01 8.593283e-01 9.040478e-01 9.049175e-01 9.050451e-01 9.259024e-01 1.004420e+00 1.008307e+00 1.012518e+00 1.049822e+00 1.072849e+00 1.077335e+00 1.132717e+00 1.177168e+00 1.240210e+00 1.259106e+00 1.289723e+00 1.298271e+00 1.415883e+00 
28 505 4.887871e-01 1.494398e+00 6.789699e-01 6.789699e-01 6.806598e-01 6.937268e-01 6.945907e-01 7.151854e-01 7.294922e-01 7.318884e-01 7.559809e-01 7.866320e-01 7.964674e-01 7.982239e-01 8.114035e-01 8.157810e-01 8.214654e-01 8.505249e-01 8.893492e-01 8.904495e-01 9.138038e-01 9.689401e-01 9.815473e-01 9.834942e-01 1.048001e+00 1.048765e+00 1.052846e+00 1.076725e+00 1.130703e+00 1.193631e+00 1.213882e+00 1.264730e+00 1.319016e+00 1.336227e+00 1.494398e+00 
29 523 4.915551e-01 1.531080e+00 6.655935e-01 6.655935e-01 6.750414e-01 6.752940e-01 7.024865e-01 7.115299e-01 7.252041e-01 7.327268e-01 7.420219e-01 7.802198e-01 7.862974e-01 7.906630e-01 7.992020e-01 8.110088e-01 8.171798e-01 8.437264e-01 8.749080e-01 9.514357e-01 9.570119e-01 9.863348e-01 9.957471e-01 1.014377e+00 1.032055e+00 1.043455e+00 1.077918e+00 1.129297e+00 1.155848e+00 1.182953e+00 1.200312e+00 1.311156e+00 1.325162e+00 1.386985e+00 1.531080e+00 
30 541 4.962231e-01 1.516341e+00 6.381218e-01 6.381218e-01 6.632932e-01 6.720006e-01 7.027727e-01 7.199087e-01 7.220137e-01 7.335489e-01 7.366966e-01 7.538082e-01 7.743187e-01 7.877189e-01 8.064290e-01 8.071206e-01 8.184347e-01 8.289629e-01 8.727977e-01 9.610146e-01 9.678678e-01 9.805156e-01 9.950884e-01 1.030851e+00 1.032518e+00 1.044779e+00 1.088363e+00 1.164587e+00 1.165311e+00 1.178821e+00 1.180386e+00 1.283806e+00 1.294056e+00 1.478715e+00 1.516341e+00 
31 559 5.085783e-01 1.584948e+00 6.124086e-01 6.124086e-01 6.548923e-01 6.680666e-01 6.999687e-01 7.077242e-01 7.102947e-01 7.543525e-01 7.548183e-01 7.640033e-01 7.711471e-01 7.844477e-01 7.985485e-01 8.026032e-01 8.168027e-01 8.241774e-01 8.613902e-01 9.343416e-01 9.667405e-01 9.669499e-01 1.001793e+00 1.037691e+00 1.048495e+00 1.079222e+00 1.094849e+00 1.125517e+00 1.146095e+00 1.167946e+00 1.180456e+00 1.269970e+00 1.282492e+00 1.564287e+00 1.584948e+00 
32 577 5.266689e-01 1.675961e+00 5.866729e-01 5.866729e-01 6.496824e-01 6.729239e-01 6.901378e-01 6.911590e-01 7.165655e-01 7.439998e-01 7.488342e-01 7.870764e-01 7.999830e-01 8.043068e-01 8.088386e-01 8.163764e-01 8.339704e-01 8.545428e-01 8.686264e-01 9.186596e-01 9.419594e-01 9.896508e-01 9.975242e-01 1.046017e+00 1.051640e+00 1.090595e+00 1.110198e+00 1.120011e+00 1.120923e+00 1.148824e+00 1.158905e+00 1.234368e+00 1.267096e+00 1.554986e+00 1.675961e+00 
33 595 5.404395e-01 1.735770e+00 5.629266e-01 5.629266e-01 6.336029e-01 6.822466e-01 6.910420e-01 6.944445e-01 7.133235e-01 7.517639e-01 7.518528e-01 7.802049e-01 7.870634e-01 7.940801e-01 8.209526e-01 8.382589e-01 8.463032e-01 8.521335e-01 8.824337e-01 9.157452e-01 9.265691e-01 9.590843e-01 1.016674e+00 1.044875e+00 1.055396e+00 1.076123e+00 1.093447e+00 1.118165e+00 1.122300e+00 1.127414e+00 1.127420e+00 1.230644e+00 1.233444e+00 1.509940e+00 1.735770e+00 
34 613 5.526075e-01 1.734415e+00 5.400687e-01 5.400687e-01 6.153255e-01 6.793388e-01 6.835235e-01 6.881623e-01 6.919110e-01 7.264287e-01 7.502576e-01 7.755723e-01 7.931133e-01 8.044886e-01 8.261082e-01 8.371375e-01 8.707518e-01 8.801426e-01 8.964020e-01 9.101993e-01 9.185344e-01 9.650205e-01 9.911146e-01 1.025600e+00 1.050255e+00 1.092119e+00 1.095215e+00 1.105750e+00 1.117374e+00 1.118776e+00 1.170144e+00 1.189298e+00 1.222306e+00 1.460064e+00 1.734415e+00 
35 631 5.579636e-01 1.699435e+00 5.180333e-01 5.180333e-01 5.968198e-01 6.690948e-01 6.783304e-01 6.820882e-01 6.846866e-01 7.117779e-01 7.446735e-01 7.832895e-01 7.906715e-01 8.142107e-01 8.181995e-01 8.203902e-01 8.695692e-01 8.794229e-01 8.895006e-01 9.396096e-01 9.421472e-01 9.523505e-01 9.753875e-01 9.929504e-01 1.032754e+00 1.077007e+00 1.083707e+00 1.091434e+00 1.124909e+00 1.134886e+00 1.159666e+00 1.222632e+00 1.267963e+00 1.416098e+00 1.699435e+00 
36 649 5.544916e-01 1.681389e+00 4.965220e-01 4.965220e-01 5.953225e-01 6.618595e-01 6.757055e-01 6.965602e-01 7.159738e-01 7.297375e-01 7.448426e-01 7.904338e-01 7.939851e-01 8.099286e-01 8.133277e-01 8.354835e-01 8.602946e-01 8.621755e-01 8.867349e-01 9.518267e-01 9.588195e-01 9.700677e-01 9.817494e-01 9.850828e-01 1.067085e+00 1.075163e+00 1.076177e+00 1.084944e+00 1.123420e+00 1.124242e+00 1.128815e+00 1.181845e+00 1.267127e+00 1.383598e+00 1.681389e+00 
37 667 5.496968e-01 1.639478e+00 4.766737e-01 4.766737e-01 5.985052e-01 6.434346e-01 6.691977e-01 6.937513e-01 7.034087e-01 7.209479e-01 7.722200e-01 7.754933e-01 7.783981e-01 8.083294e-01 8.215897e-01 8.312793e-01 8.611895e-01 8.843737e-01 9.190832e-01 9.283056e-01 9.381208e-01 9.454184e-01 9.754425e-01 1.001283e+00 1.034951e+00 1.069389e+00 1.085059e+00 1.088570e+00 1.106988e+00 1.130201e+00 1.145733e+00 1.188750e+00 1.294387e+00 1.342150e+00 1.639478e+00 
38 685 5.615740e-01 1.643402e+00 4.585254e-01 4.585254e-01 5.986341e-01 6.311839e-01 6.604756e-01 6.817498e-01 7.016543e-01 7.168791e-01 7.532814e-01 7.587443e-01 7.814655e-01 8.046741e-01 8.127969e-01 8.362964e-01 8.595574e-01 8.655227e-01 8.862861e-01 9.050310e-01 9.115262e-01 9.493456e-01 9.540543e-01 1.010053e+00 1.025064e+00 1.053152e+00 1.061402e+00 1.127638e+00 1.136133e+00 1.177800e+00 1.196283e+00 1.255398e+00 1.296612e+00 1.313958e+00 1.643402e+00 
39 703 5.706990e-01 1.650066e+00 4.428957e-01 4.428957e-01 5.816815e-01 6.148024e-01 6.453387e-01 6.931514e-01 6.951951e-01 7.105649e-01 7.463186e-01 7.762762e-01 7.844890e-01 7.902110e-01 7.925938e-01 8.191293e-01 8.434338e-01 8.435899e-01 8.826707e-01 8.917177e-01 9.798580e-01 9.811014e-01 9.821757e-01 9.859046e-01 1.016401e+00 1.053222e+00 1.055226e+00 1.107006e+00 1.146165e+00 1.181385e+00 1.234063e+00 1.271778e+00 1.286732e+00 1.339477e+00 1.650066e+00 
40 721 5.869737e-01 1.638667e+00 4.252547e-01 4.252547e-01 5.838720e-01 6.347801e-01 6.396795e-01 6.807182e-01 6.939525e-01 7.167789e-01 7.232054e-01 7.636726e-01 7.667539e-01 7.693634e-01 7.969429e-01 8.218825e-01 8.316779e-01 8.457232e-01 8.599386e-01 8.613096e-01 9.586436e-01 9.682140e-01 9.913277e-01 9.970912e-01 1.051342e+00 1.054934e+00 1.069260e+00 1.082009e+00 1.117419e+00 1.161818e+00 1.263381e+00 1.278601e+00 1.347597e+00 1.425891e+00 1.638667e+00 
41 739 6.096888e-01 1.675015e+00 4.084279e-01 4.084279e-01 5.921635e-01 6.190625e-01 6.560950e-01 6.615546e-01 6.852323e-01 7.244457e-01 7.390827e-01 7.397324e-01 7.710661e-01 7.715241e-01 7.749349e-01 8.306784e-01 8.370566e-01 8.372450e-01 8.532030e-01 8.842468e-01 9.346384e-01 9.528767e-01 9.685153e-01 1.023917e+00 1.042665e+00 1.061554e+00 1.076963e+00 1.087043e+00 1.104630e+00 1.144715e+00 1.247594e+00 1.280755e+00 1.366144e+00 1.619994e+00 1.675015e+00 
42 757 6.193233e-01 1.816924e+00 3.926934e-01 3.926934e-01 5.957552e-01 6.149201e-01 6.470906e-01 6.729934e-01 6.733138e-01 7.126124e-01 7.410890e-01 7.462464e-01 7.575103e-01 7.616021e-01 7.619157e-01 8.167112e-01 8.197973e-01 8.307904e-01 8.318023e-01 8.874166e-01 9.321778e-01 9.614164e-01 1.016498e+00 1.018832e+00 1.023525e+00 1.050629e+00 1.086431e+00 1.101155e+00 1.128318e+00 1.131334e+00 1.239591e+00 1.251578e+00 1.336038e+00 1.718627e+00 1.816924e+00 
43 775 6.317065e-01 1.925452e+00 3.758992e-01 3.758992e-01 5.769523e-01 6.150319e-01 6.440802e-01 6.633667e-01 6.759444e-01 7.331911e-01 7.337641e-01 7.403783e-01 7.484466e-01 7.564464e-01 7.855531e-01 7.957284e-01 8.006852e-01 8.163361e-01 8.178508e-01 8.917910e-01 9.394580e-01 9.839492e-01 9.944658e-01 1.013542e+00 1.040306e+00 1.057080e+00 1.072413e+00 1.129616e+00 1.178190e+00 1.180192e+00 1.238519e+00 1.253205e+00 1.340280e+00 1.705852e+00 1.925452e+00 
44 793 6.427733e-01 1.986015e+00 3.594921e-01 3.594921e-01 5.704548e-01 6.039359e-01 6.419211e-01 6.678453e-01 6.996286e-01 7.177663e-01 7.282885e-01 7.411893e-01 7.425574e-01 7.645115e-01 7.879970e-01 7.991867e-01 7.992431e-01 8.169543e-01 8.332922e-01 9.195978e-01 9.433783e-01 9.618451e-01 9.856615e-01 1.031991e+00 1.036181e+00 1.037590e+00 1.051331e+00 1.121856e+00 1.179999e+00 1.204179e+00 1.238308e+00 1.263656e+00 1.356797e+00 1.673148e+00 1.986015e+00 
45 811 6.449412e-01 1.998172e+00 3.453083e-01 3.453083e-01 5.487114e-01 5.896383e-01 6.315777e-01 6.474841e-01 7.119705e-01 7.170635e-01 7.207320e-01 7.346839e-01 7.446450e-01 7.482215e-01 7.722155e-01 7.816596e-01 8.100389e-01 8.208661e-01 8.408155e-01 8.966122e-01 9.496451e-01 9.977423e-01 1.000440e+00 1.009174e+00 1.010242e+00 1.016321e+00 1.026086e+00 1.171192e+00 1.196326e+00 1.220768e+00 1.255583e+00 1.271923e+00 1.400293e+00 1.712762e+00 1.998172e+00 
46 829 6.408796e-01 2.044172e+00 3.317411e-01 3.317411e-01 5.353317e-01 6.034045e-01 6.350736e-01 6.427196e-01 7.118940e-01 7.119172e-01 7.124386e-01 7.172286e-01 7.394721e-01 7.499824e-01 7.604520e-01 7.631692e-01 8.085937e-01 8.171612e-01 8.685492e-01 8.999706e-01 9.232981e-01 9.768882e-01 9.834235e-01 9.929653e-01 9.974999e-01 1.028038e+00 1.053949e+00 1.174479e+00 1.207235e+00 1.210604e+00 1.222761e+00 1.243543e+00 1.395840e+00 1.740244e+00 2.044172e+00 
47 847 6.338727e-01 2.040798e+00 3.188632e-01 3.188632e-01 5.184600e-01 5.879668e-01 6.364239e-01 6.546500e-01 6.900553e-01 7.117171e-01 7.138645e-01 7.200796e-01 7.279977e-01 7.425329e-01 7.498517e-01 7.508561e-01 8.148818e-01 8.189043e-01 8.417680e-01 8.870357e-01 8.909776e-01 9.504503e-01 9.565776e-01 9.619672e-01 9.970663e-01 1.025377e+00 1.050406e+00 1.144006e+00 1.179760e+00 1.213918e+00 1.238097e+00 1.257126e+00 1.391935e+00 1.732766e+00 2.040798e+00 
48 865 6.377581e-01 2.051302e+00 3.058272e-01 3.058272e-01 5.190744e-01 5.745052e-01 6.247895e-01 6.892855e-01 6.907596e-01 7.151583e-01 7.217460e-01 7.258313e-01 7.339459e-01 7.433866e-01 7.552094e-01 7.620265e-01 8.066063e-01 8.105683e-01 8.283492e-01 8.546137e-01 8.605228e-01 9.274502e-01 9.295910e-01 9.927374e-01 9.960205e-01 1.007543e+00 1.053730e+00 1.176696e+00 1.220847e+00 1.231637e+00 1.272868e+00 1.288439e+00 1.402918e+00 1.704110e+00 2.051302e+00 
