%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=217047, 2021/07/19 19:51:53.47)
25 451 8.592901e-01 4.557170e+00  3.239218450004374716e+01  5.440029229609344696e+01  9.292228892793615103e+01  3.737485835841036078e+03
26 469 8.712895e-01 4.874303e+00  3.239218450004374716e+01  5.331165350065256803e+01  9.243047616963283986e+01  3.749477346200356806e+03
27 487 8.816721e-01 5.013613e+00  3.239218450004374716e+01  5.331725604802981167e+01  9.128863860996527535e+01  7.223338800616631488e+03
28 505 9.173235e-01 5.131214e+00  3.239218450004374716e+01  5.660234683492404884e+01  1.061100291709932435e+02  9.461272100661684817e+03
29 523 9.821743e-01 5.840238e+00  3.239218450004374716e+01  5.062020808761322144e+01  9.615732037988530578e+01  1.167446092543529812e+04
30 541 1.003223e+00 6.228134e+00  3.239218450004374716e+01  4.868372361868579645e+01  6.418729751705745912e+01  9.932360064276184858e+03
31 559 1.016892e+00 6.499793e+00  3.239218450004374716e+01  4.891310221340911824e+01  1.228717250159270691e+02  1.433698940265006786e+04
32 577 1.051865e+00 7.168183e+00  3.239218450004374716e+01  4.954425754349551170e+01  8.307512783119568667e+01  1.074849161386824198e+04
33 595 1.039433e+00 7.555267e+00  3.239218450004374716e+01  4.889215147855622234e+01  1.184759786236789409e+02  1.863110982257880460e+04
34 613 1.025287e+00 8.351981e+00  3.239218450004374716e+01  4.899965090584067440e+01  6.779561733725816453e+01  1.196629203199283984e+04
35 631 1.027207e+00 9.005965e+00  3.239218450004374716e+01  5.163438281946385189e+01  5.393195590176754195e+03  1.642582528208535223e+04
36 649 1.020535e+00 9.425562e+00  3.239218450004374716e+01  5.072354075866035572e+01  9.974968837141074118e+01  8.420601141395572995e+03
37 667 1.010481e+00 1.004729e+01  3.239218450004374716e+01  4.887392864072417353e+01  8.022368197352129471e+01  5.305864907289985240e+03
38 685 1.016161e+00 1.006429e+01  3.239218450004374716e+01  4.909389776276488959e+01  6.009910987692465056e+01  7.459156818906131775e+03
39 703 1.023588e+00 1.026648e+01  3.239218450004374716e+01  5.353133988667844534e+01  8.350678643597984774e+01  3.431893255327688621e+03
40 721 1.005191e+00 1.080237e+01  3.239218450004374716e+01  5.277723589213594124e+01  6.520565447507146928e+01  2.079814490034463233e+04
41 739 1.031902e+00 1.195392e+01  3.239218450004374716e+01  5.332201102847785279e+01  6.953933164585016584e+02  1.121922952072490079e+04
42 757 1.059181e+00 1.223344e+01  3.239218450004374716e+01  4.958491876655566699e+01  6.024002524104398049e+01  1.580657908994657873e+03
43 775 1.096482e+00 1.295150e+01  3.239218450004374716e+01  4.870261105873917273e+01  8.339877254585366018e+01  9.424628915501603842e+03
44 793 1.103176e+00 1.305247e+01  3.239218450004374716e+01  5.162228188377541471e+01  7.206729952065131783e+01  8.764728454158577733e+03
45 811 1.092322e+00 1.377548e+01  3.239218450004374716e+01  4.871639155688302480e+01  8.167470173277641265e+01  4.756704880004596816e+03
46 829 1.083014e+00 1.501941e+01  3.239218450004374716e+01  4.950350056386060515e+01  6.074630204695961311e+01  4.541478269191811705e+03
47 847 1.087239e+00 1.643529e+01  3.239218450004374716e+01  4.898116882376288572e+01  7.129365267461702160e+01  5.957318579525861423e+03
48 865 1.111884e+00 1.810168e+01  3.239218450004374716e+01  5.167126606015342105e+01  6.458912590419240018e+01  5.391518911210114311e+03
49 883 1.121881e+00 1.921605e+01  3.239218450004374716e+01  4.908468342443813270e+01  1.213646857484507109e+02  4.844519421405821049e+03
50 901 1.136915e+00 2.006404e+01  3.239218450004374716e+01  4.928345866015586552e+01  6.352901575061781614e+01  7.002574558643254932e+02
51 919 1.137646e+00 2.112781e+01  3.239218450004374716e+01  4.480716204412861714e+01  6.348414924736222531e+01  2.591380587463022948e+03
52 937 1.154656e+00 2.346107e+01  3.239218450004374716e+01  4.868148936534645799e+01  9.042539837687746740e+02  7.565482693597117759e+03
53 955 1.163645e+00 2.465319e+01  3.239218450004374716e+01  4.863047423934352764e+01  2.149802292588737487e+02  7.783175800059767425e+03
54 973 1.154758e+00 2.539192e+01  3.239218450004374716e+01  4.907945670433584695e+01  6.386037776086703133e+01  3.354395216324043759e+03
55 991 1.162290e+00 2.624713e+01  3.239218450004374716e+01  5.105929217965260847e+01  7.166577313888791423e+01  1.902530231271093271e+03
56 1009 1.181150e+00 2.650811e+01  3.239218450004374716e+01  4.786869120584489679e+01  5.950601024298788388e+01  2.157977158053878611e+03
57 1027 1.178119e+00 2.761207e+01  3.239218450004374716e+01  5.011127174129742912e+01  6.630418997964616779e+01  7.715713423931433681e+03
58 1045 1.162476e+00 2.835960e+01  3.239218450004374716e+01  4.939012789372458201e+01  6.646316740648285304e+01  3.990438987894522143e+03
59 1063 1.205355e+00 3.022233e+01  3.239218450004374716e+01  4.874794258198186014e+01  5.945500983069840828e+01  6.918587441275188212e+03
60 1081 1.221329e+00 3.036635e+01  3.239218450004374716e+01  4.888509150650114066e+01  8.425931179326163090e+01  4.440634716464461235e+03
61 1099 1.221267e+00 3.092346e+01  3.239218450004374716e+01  4.893694248433004645e+01  6.781904131985756123e+01  7.069270557176510010e+03
