%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=211333, 2021/04/23 16:19:30.34)
1 19 4.707085e-01 1.078678e+00  2.105983006816200542e-02  2.105983006816200542e-02  2.466535963185026090e-02  2.597263767215637550e-02
2 37 4.577861e-01 1.161349e+00  1.896039772267756746e-02  1.896039772267756746e-02  2.279160653675704751e-02  2.521104673663812287e-02
3 55 4.600393e-01 1.287614e+00  1.401975197440667037e-02  1.401975197440667037e-02  2.131777089791765320e-02  2.335806053256552287e-02
4 73 4.712806e-01 1.432614e+00  1.004709134826839954e-02  1.004709134826839954e-02  1.853720012379798249e-02  2.077252197550984725e-01
5 91 4.780771e-01 1.510282e+00  1.004709134826839954e-02  1.018491364460230933e-02  1.808884567486655770e-02  2.069789944845256136e-01
6 109 4.803279e-01 1.576901e+00  9.772534160752046478e-03  9.772534160752046478e-03  1.858648851205284280e-02  2.055087258917685789e-01
7 127 4.841707e-01 1.605040e+00  9.772534160752046478e-03  1.070222278884827398e-02  2.037185847704349462e-02  2.062151711137780730e-01
8 145 4.976486e-01 1.600176e+00  8.916829524417951153e-03  8.916829524417951153e-03  1.462445635383137141e-02  2.048885775610995719e-01
9 163 4.958338e-01 1.598523e+00  8.916829524417951153e-03  1.017876662218564036e-02  4.360993210959621807e-02  2.076710859802110842e-01
10 181 4.895275e-01 1.621242e+00  8.916829524417951153e-03  9.470751044260853138e-03  1.617967056000706866e-02  2.057356713710703777e-01
11 199 4.940341e-01 1.591555e+00  8.916829524417951153e-03  9.269227961331892238e-03  1.532737893514923497e-02  2.061481525710709417e-01
12 217 4.965979e-01 1.584831e+00  8.916829524417951153e-03  1.072100194494100649e-02  1.647565711368277966e-02  2.067881975443266740e-01
13 235 5.032770e-01 1.552434e+00  8.916829524417951153e-03  9.809916108453992437e-03  2.013161777784915757e-02  2.067945236985622992e-01
14 253 5.094271e-01 1.612689e+00  8.916829524417951153e-03  1.211521381067992564e-02  1.834288458474294531e-02  2.046488603504151293e-01
15 271 5.295449e-01 1.589521e+00  8.669515969461442581e-03  8.669515969461442581e-03  2.070837036223072136e-02  2.066550941699034083e-01
16 289 5.407432e-01 1.653427e+00  8.669515969461442581e-03  9.386243917696473343e-03  1.885028455096373484e-02  2.053148672835370114e-01
17 307 5.517029e-01 1.647710e+00  8.669515969461442581e-03  9.563621254939539545e-03  1.526123445810812634e-02  2.046485889389887680e-01
18 325 5.529682e-01 1.695681e+00  8.669515969461442581e-03  8.886266820141040454e-03  1.162019336986840935e-02  2.066841137417118612e-01
19 343 5.513310e-01 1.695032e+00  8.669515969461442581e-03  8.847607854538409172e-03  1.485057664030679792e-02  2.037138822858286236e-01
