%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=209641, 2021/04/23 23:2:23.41)
18 325  9.581108113285111832e-04 0 0 5.000000e+07 5.000000e+07 2.000285e+01 7.745579e+00 2.887547e+01 -3.319833e+00 -1.449408e+00 -8.323358e-01 -2.742190e+00 -2.446488e-01 4.472247e+00 5.579456e+00 4.119957e+00 5.984590e-01 2.425369e-01 -3.425744e+00 8.162824e+00 6.497072e+00 -8.626509e-01 1.784650e+00 1.999554e-02 1.151929e+00 -5.026565e-01 1.132904e+00 1.003064e+03 9.991695e+00 8.652637e+00 9.958849e+02 
19 343  9.823000565353557940e-04 0 0 5.000000e+07 5.000000e+07 2.718762e+01 1.139234e+01 2.024570e+01 -4.940042e+00 -2.201112e+00 9.768477e-01 -2.503456e-01 1.438240e+00 1.007746e+00 4.350738e+00 9.742538e-01 -5.556984e+00 1.928242e+00 4.290936e+00 -5.199559e-01 1.026341e+01 8.321174e-01 6.441333e-01 -1.599347e+00 8.769903e-01 2.453699e-01 2.491829e+00 9.993130e+02 1.040638e+01 7.889110e+00 1.002826e+03 
20 361  9.563063747023193856e-04 0 0 4.999999e+07 5.000000e+07 2.462187e+01 5.970743e+00 2.289494e+01 -5.579998e+00 1.354495e+00 -2.315244e-01 6.150524e-02 2.692108e+00 2.354993e+00 3.993974e+00 1.189547e-01 -6.081859e-02 2.696335e-01 -3.991880e+00 5.135634e+00 4.738931e+00 -2.279340e+00 2.380262e+00 1.342555e+00 1.489345e+00 -5.093935e-01 1.512521e+00 1.000935e+03 8.821025e+00 9.327294e+00 9.979184e+02 
21 379  9.584462214126331873e-04 0 0 4.999999e+07 5.000001e+07 2.088480e+01 7.626421e+00 2.738828e+01 -8.705332e+00 -3.414333e+00 -5.092026e-01 1.651066e+00 4.397037e+00 5.825774e+00 7.751490e+00 2.498936e+00 -3.723654e+00 -3.399072e+00 -1.837788e+00 -2.361082e-01 9.346078e+00 -4.539286e+00 1.907892e+00 -1.669991e+00 3.124063e+00 3.343919e+00 2.035812e+00 9.996217e+02 7.810256e+00 6.918026e+00 9.973229e+02 
22 397  9.663531636441592947e-04 0 0 4.999999e+07 5.000000e+07 2.583825e+01 1.201637e+01 2.255703e+01 -4.074954e+00 5.070868e+00 -2.291826e+00 -6.056700e-01 4.608335e+00 3.564373e+00 7.605985e+00 6.701372e+00 -3.638133e+00 7.744772e-02 -1.692469e+00 2.879530e+00 7.260274e+00 -4.124801e+00 5.676231e+00 -2.066854e+00 6.251856e-01 -1.037640e+00 8.649200e-01 1.000357e+03 7.760229e+00 1.324331e+01 9.969018e+02 
23 415  9.526131331682333257e-04 0 0 4.999999e+07 5.000000e+07 1.787125e+01 8.138144e+00 3.174791e+01 -7.248299e+00 2.122157e+00 5.227176e-01 -2.578032e+00 -1.444688e+00 3.533042e+00 3.798289e+00 9.291532e+00 -5.013478e-01 -1.897134e+00 3.878937e+00 7.120019e+00 7.018854e+00 1.381158e+00 -2.528753e-01 -6.610627e-03 2.807533e+00 7.221032e-01 7.137607e+00 9.975281e+02 1.053616e+01 9.792971e+00 9.970341e+02 
24 433  9.535843452976010010e-04 0 0 4.999999e+07 5.000000e+07 2.010125e+01 8.861197e+00 2.842331e+01 -5.974074e-01 -4.870972e+00 1.877252e+00 -2.613924e+00 7.951731e-02 2.683836e+00 7.697877e+00 1.091507e+01 -5.027841e-01 7.999953e-02 3.619710e+00 6.126284e+00 6.048118e+00 -2.514061e+00 2.415476e+00 2.632370e+00 6.150012e-01 -1.000088e+00 5.879092e+00 9.998468e+02 9.841828e+00 9.904210e+00 9.985219e+02 
25 451  9.535026623770442248e-04 0 0 4.999999e+07 5.000000e+07 1.824928e+01 6.325217e+00 3.141501e+01 -4.042619e+00 5.825158e+00 -8.414901e-01 2.031993e+00 8.605359e-02 2.086465e+00 4.856856e+00 5.081078e+00 -2.304176e+00 2.210632e+00 2.401036e+00 1.003526e+00 6.923672e+00 -1.170651e+00 3.319977e+00 -5.471244e-01 3.904810e+00 -1.477176e+00 1.584238e+00 9.988815e+02 7.665272e+00 7.265346e+00 9.952615e+02 
26 469  9.640854716430958312e-04 0 0 5.000000e+07 5.000000e+07 2.185619e+01 4.373388e+00 2.553006e+01 -9.061370e-01 8.183569e+00 -4.971467e-01 6.814248e-01 6.408631e-01 6.803132e+00 5.975311e+00 8.306484e+00 1.655552e+00 6.836361e-01 2.940558e+00 -3.210692e-01 1.078731e+01 -1.670096e+00 4.549764e+00 1.692122e+00 3.382030e+00 -4.272313e-01 2.294583e-01 1.000384e+03 1.085667e+01 1.264277e+01 9.989693e+02 
27 487  9.630272751888352412e-04 0 0 5.000000e+07 5.000000e+07 2.243806e+01 1.245708e+00 2.587741e+01 -3.819349e+00 1.407583e+00 -8.008214e-01 2.850154e+00 -2.103943e+00 5.556382e+00 6.702942e+00 7.267152e-01 -4.958156e-01 1.185628e+00 2.155498e+00 -1.213788e-01 9.978077e+00 -2.249434e+00 7.236716e-01 1.567440e+00 1.670066e+00 1.068413e-01 -5.030522e-02 9.964387e+02 8.699046e+00 1.147464e+01 9.972000e+02 
